"LawaSiteID","Measurement","nMeasures","nFirstYear","nLastYear","numMonths","numQuarters","numYears","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","AnalysisNote","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","AnalysisNoteSS","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard","ConfCat","period","frequency","Agency","SWQAltitude","SWQLanduse","Region","TrendScore","CouncilSiteID"
"ebop-00145","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,2,65.3333333333333,28,0.0714285714285714,0.123717914826348,0.901538626657128,0.450769313328564,"ok",0,1,0,113.6935,65.3333333333333,0.162984018336796,113.622194491978,-1.31062864430291,1.73752049759582,"WARNING: Sen slope influenced by censored values",0.485806719595673,0.485806719595673,0.485806719595673,0.14335385781667,NA,"Indeterminate",10,"yearly","boprc","upland","rural","bay of plenty",0,"JH152875"
"ebop-00146","MCI",8,1,1,NA,NA,8,8,7,0.428879857553055,8,-10,65.3333333333333,28,-0.357142857142857,-1.11346123343714,0.265510388953874,0.867244805523063,"ok",0,1,0,109.4265,65.3333333333333,-2.72948427713673,110.620649371247,-4.64191846175039,0.804154631831443,"WARNING: Sen slope influenced by censored values",0.91237900681542,0.91237900681542,0.91237900681542,-2.49435399755702,NA,"Likely degrading",10,"yearly","boprc","upland","rural","bay of plenty",-1,"IH854541"
"ebop-00147","MCI",8,1,1,NA,NA,8,8,7,0.428879857553055,8,-16,65.3333333333333,28,-0.571428571428571,-1.85576872239523,0.0634865305607675,0.968256734719616,"ok",0,1,0,139.9475,65.3333333333333,-2.20867870936362,140.913796935347,-5.13606615148335,-0.592378416673294,"WARNING: Sen slope influenced by censored values",0.976885362482033,0.976885362482033,0.976885362482033,-1.57821948185114,NA,"Very likely degrading",10,"yearly","boprc","upland","forest","bay of plenty",-2,"IG937633"
"ebop-00148","MCI",8,1,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","upland","forest","bay of plenty",NA,"DM860383"
"ebop-00149","MCI",8,1,0,NA,NA,8,8,7,0.428879857553055,8,-12,65.3333333333333,28,-0.428571428571429,-1.36089706308983,0.173546221787853,0.913226889106073,"ok",0,1,0,112.6,65.3333333333333,-3.5333205689477,114.145827748915,-8.2259350161308,0.589945586566235,"WARNING: Sen slope influenced by censored values",0.931495532485402,0.931495532485402,0.931495532485402,-3.13794011451838,NA,"Very likely degrading",10,"yearly","boprc","lowland","rural","bay of plenty",-2,"IL607501"
"ebop-00150","MCI",8,1,0,NA,NA,8,8,7,0.428879857553055,8,0,65.3333333333333,28,0,0,1,0.5,"ok",0,1,0,116.476,65.3333333333333,-0.00135712008618357,116.476593740038,-3.27743809121144,1.12918396378608,"WARNING: Sen slope influenced by censored values",0.550509616522854,0.550509616522854,0.550509616522854,-0.00116514997611832,NA,"Indeterminate",10,"yearly","boprc","lowland","forest","bay of plenty",0,"IK438821"
"ebop-00151","MCI",9,1,0,NA,NA,8,8,7,0.428879857553055,8,2,65.3333333333333,28,0.0714285714285714,0.123717914826348,0.901538626657128,0.450769313328564,"ok",0,1,0,119.4165,65.3333333333333,0.0555706546532848,119.392187838589,-1.72405915324928,1.88342423539336,"WARNING: Sen slope influenced by censored values",0.463602670663026,0.463602670663026,0.463602670663026,0.0465351560741479,NA,"Indeterminate",10,"yearly","boprc","lowland","forest","bay of plenty",0,"IK358855"
"ebop-00152","MCI",9,1,0,NA,NA,8,8,7,0.428879857553055,8,-12,65.3333333333333,28,-0.428571428571429,-1.36089706308983,0.173546221787853,0.913226889106073,"ok",0,1,0,123.7225,65.3333333333333,-0.793152372262772,124.069504162865,-3.47793627346033,0.283340321290091,"WARNING: Sen slope influenced by censored values",0.933188412555337,0.933188412555337,0.933188412555337,-0.641073670725028,NA,"Very likely degrading",10,"yearly","boprc","upland","forest","bay of plenty",-2,"FL834322"
"ebop-00153","MCI",9,1,0,NA,NA,8,8,7,0.428879857553055,8,2,65.3333333333333,28,0.0714285714285714,0.123717914826348,0.901538626657128,0.450769313328564,"ok",0,1,0,117.8735,65.3333333333333,0.36167567386542,117.715266892684,-2.80470656177923,2.70604397181489,"WARNING: Sen slope influenced by censored values",0.442574138028736,0.442574138028736,0.442574138028736,0.306833744535811,NA,"Indeterminate",10,"yearly","boprc","upland","rural","bay of plenty",0,"FL165008"
"ebop-00154","MCI",9,1,0,NA,NA,8,8,7,0.428879857553055,8,2,65.3333333333333,28,0.0714285714285714,0.123717914826348,0.901538626657128,0.450769313328564,"ok",0,1,0,104.676,65.3333333333333,0.540753519345323,104.439420335286,-2.01348493336477,2.80964930488958,"WARNING: Sen slope influenced by censored values",0.430424002495929,0.430424002495929,0.430424002495929,0.516597423808058,NA,"Indeterminate",10,"yearly","boprc","upland","urban","bay of plenty",0,"GL498258"
"ebop-00155","MCI",8,1,0,NA,NA,8,8,7,0.428879857553055,8,0,65.3333333333333,28,0,0,1,0.5,"ok",0,1,0,76.3405,65.3333333333333,-0.183071130684791,76.4205936196746,-3.4093410791153,1.90866466059771,"WARNING: Sen slope influenced by censored values",0.576088705968662,0.576088705968662,0.576088705968662,-0.239808660782666,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"JL684448"
"ebop-00156","MCI",9,1,0,NA,NA,8,8,7,0.428879857553055,8,-4,65.3333333333333,28,-0.142857142857143,-0.371153744479045,0.710523022916489,0.644738488541755,"ok",0,1,0,119.5455,65.3333333333333,-0.638898820211786,119.825018233843,-4.88347628283738,1.99331881598571,"WARNING: Sen slope influenced by censored values",0.70854232957262,0.70854232957262,0.70854232957262,-0.534439874534622,NA,"Indeterminate",10,"yearly","boprc","lowland","forest","bay of plenty",0,"IM920999"
"ebop-00157","MCI",8,1,0,NA,NA,8,8,7,0.428879857553055,8,-6,65.3333333333333,28,-0.214285714285714,-0.618589574131742,0.536186771900174,0.731906614049913,"ok",0,1,0,102.0395,65.3333333333333,-1.4027190215354,102.653189571922,-3.61568597392732,0.78958719706868,"WARNING: Sen slope influenced by censored values",0.81816961155255,0.81816961155255,0.81816961155255,-1.37468237450732,NA,"Likely degrading",10,"yearly","boprc","lowland","rural","bay of plenty",-1,"KL808737"
"ebop-00158","MCI",1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","rural","bay of plenty",NA,"FN962342"
"ebop-00159","MCI",1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","forest","bay of plenty",NA,"GM013930"
"ebop-00160","MCI",9,1,0,NA,NA,8,8,7,0.428879857553055,8,-2,65.3333333333333,28,-0.0714285714285714,-0.123717914826348,0.901538626657128,0.549230686671436,"ok",0,1,0,123.995,65.3333333333333,-0.377848961000402,124.160308920438,-5.58772900150841,1.89536614315221,"WARNING: Sen slope influenced by censored values",0.610659424398619,0.610659424398619,0.610659424398619,-0.304729191499982,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"IL616616"
"ebop-00161","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-2,65.3333333333333,28,-0.0714285714285714,-0.123717914826348,0.901538626657128,0.549230686671436,"ok",0,1,0,85.798,65.3333333333333,-1.17456072057098,86.3118703152498,-7.53673758332829,3.47101303700856,"WARNING: Sen slope influenced by censored values",0.683408593689912,0.683408593689912,0.683408593689912,-1.36898379982165,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"BR574116"
"ebop-00163","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-2,65.3333333333333,28,-0.0714285714285714,-0.123717914826348,0.901538626657128,0.549230686671436,"ok",0,1,0,84.9999,65.3333333333333,-1.240893022755,85.5427906974553,-5.60624536191389,4.36140486149683,"WARNING: Sen slope influenced by censored values",0.664386057117985,0.664386057117985,0.664386057117985,-1.45987586191866,NA,"Indeterminate",10,"yearly","boprc","lowland","forest","bay of plenty",0,"BQ696825"
"ebop-00164","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-10,65.3333333333333,28,-0.357142857142857,-1.11346123343714,0.265510388953874,0.867244805523063,"ok",0,1,0,117.5875,65.3333333333333,-2.4470615890411,118.658089445205,-4.58860905263233,0.209372246883049,"WARNING: Sen slope influenced by censored values",0.928303098756756,0.928303098756756,0.928303098756756,-2.08105588522683,NA,"Likely degrading",10,"yearly","boprc","lowland","rural","bay of plenty",-1,"BQ420756"
"ebop-00165","MCI",7,1,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","urban","bay of plenty",NA,"BQ964696"
"ebop-00166","MCI",8,1,1,NA,NA,8,8,7,0.428879857553055,8,6,65.3333333333333,28,0.214285714285714,0.618589574131742,0.536186771900174,0.268093385950087,"ok",0,1,0,82.1195,65.3333333333333,1.32846783018541,81.5382953242939,-1.25115177792672,4.67340829347505,"WARNING: Sen slope influenced by censored values",0.254371745822298,0.254371745822298,0.254371745822298,1.61772518121202,NA,"Likely improving",10,"yearly","boprc","lowland","urban","bay of plenty",1,"BS963693"
"ebop-00167","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,2,65.3333333333333,28,0.0714285714285714,0.123717914826348,0.901538626657128,0.450769313328564,"ok",0,1,0,99.524,65.3333333333333,0.169070742353574,99.4500315502203,-1.86289062860228,1.56778086221261,"WARNING: Sen slope influenced by censored values",0.484539156808035,0.484539156808035,0.484539156808035,0.169879368145948,NA,"Indeterminate",10,"yearly","boprc","lowland","forest","bay of plenty",0,"BS847026"
"ebop-00168","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,0,65.3333333333333,28,0,0,1,0.5,"ok",0,1,0,99.3415,65.3333333333333,0.0194955520072988,99.3329706959968,-3.43154356720367,2.76151078240685,"WARNING: Sen slope influenced by censored values",0.545278856719584,0.545278856719584,0.545278856719584,0.0196247811914445,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"BQ589878"
"ebop-00169","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,4,65.3333333333333,28,0.142857142857143,0.371153744479045,0.710523022916489,0.355261511458245,"ok",0,1,0,100.474,65.3333333333333,0.887290211668929,100.085810532395,-5.39993846413172,5.76795950077947,"WARNING: Sen slope influenced by censored values",0.397612423800044,0.397612423800044,0.397612423800044,0.883104297299728,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"BQ450716"
"ebop-00170","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-4,65.3333333333333,28,-0.142857142857143,-0.371153744479045,0.710523022916489,0.644738488541755,"ok",0,1,0,110.8355,65.3333333333333,-0.42849196113445,111.022965232996,-2.88367493172825,1.07231175348223,"WARNING: Sen slope influenced by censored values",0.726684389052433,0.726684389052433,0.726684389052433,-0.386601730613792,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"BQ536514"
"ebop-00172","MCI",2,1,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","rural","bay of plenty",NA,"UP025805"
"ebop-00173","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-4,65.3333333333333,28,-0.142857142857143,-0.371153744479045,0.710523022916489,0.644738488541755,"ok",0,1,0,93.2965,65.3333333333333,-0.515717356587293,93.522126343507,-5.38913055350887,2.66374504353772,"WARNING: Sen slope influenced by censored values",0.706215922185349,0.706215922185349,0.706215922185349,-0.552772458331548,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"SO393936"
"ebop-00174","MCI",8,1,0,NA,NA,8,8,7,0.428879857553055,8,-8,65.3333333333333,28,-0.285714285714286,-0.866025403784439,0.386476230771233,0.806761884614384,"ok",0,1,0,89.2355,65.3333333333333,-0.471895434102463,89.4419542524198,-2.77381511651178,0.703660374458657,"WARNING: Sen slope influenced by censored values",0.845175214754014,0.845175214754014,0.845175214754014,-0.528820294728514,NA,"Likely degrading",10,"yearly","boprc","lowland","rural","bay of plenty",-1,"NL123604"
"ebop-00175","MCI",8,0,0,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","rural","bay of plenty",NA,"ML366042"
"ebop-00176","MCI",2,1,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","rural","bay of plenty",NA,"LL693306"
"ebop-00177","MCI",2,1,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","upland","rural","bay of plenty",NA,"DL906092"
"ebop-00178","MCI",9,1,0,NA,NA,8,8,7,0.428879857553055,8,-11,64.3333333333333,28,-0.392857142857143,-1.24675745238507,0.212486445702501,0.89375677714875,"ok",0,0.875,0,116,64.3333333333333,-2.24682409164923,116.982985540097,-4.84136353437926,0.503270544998254,"WARNING: Sen slope influenced by censored values",0.932687366073897,0.932687366073897,0.932687366073897,-1.93691732038727,NA,"Likely degrading",10,"yearly","boprc","lowland","forest","bay of plenty",-1,"LL534603"
"ebop-00179","MCI",7,1,0,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","rural","bay of plenty",NA,"LL586886"
"ebop-00180","MCI",1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","forest","bay of plenty",NA,"LM438047"
"ebop-00182","MCI",8,1,1,NA,NA,8,8,7,0.428879857553055,8,-12,65.3333333333333,28,-0.428571428571429,-1.36089706308983,0.173546221787853,0.913226889106073,"ok",0,1,0,129.144,65.3333333333333,-2.60347939485214,130.283022235248,-5.91514243381468,-0.221868165268116,"WARNING: Sen slope influenced by censored values",0.953625797506233,0.953625797506233,0.953625797506233,-2.01595071768889,NA,"Very likely degrading",10,"yearly","boprc","upland","forest","bay of plenty",-2,"BP982240"
"ebop-00183","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-4,65.3333333333333,28,-0.142857142857143,-0.371153744479045,0.710523022916489,0.644738488541755,"ok",0,1,0,85.3489,65.3333333333333,-1.02342088143551,85.796646635628,-5.63056004868801,3.38097053387646,"WARNING: Sen slope influenced by censored values",0.723409381735,0.723409381735,0.723409381735,-1.19910260288711,NA,"Indeterminate",10,"yearly","boprc","lowland","urban","bay of plenty",0,"EO176958"
"ebop-00184","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,6,65.3333333333333,28,0.214285714285714,0.618589574131742,0.536186771900174,0.268093385950087,"ok",0,1,0,85.5295,65.3333333333333,1.88421760160584,84.7051547992974,-4.48457849242945,5.64396785978684,"WARNING: Sen slope influenced by censored values",0.252991788814326,0.252991788814326,0.252991788814326,2.20300317622088,NA,"Likely improving",10,"yearly","boprc","lowland","forest","bay of plenty",1,"EO010924"
"ebop-00185","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,0,65.3333333333333,28,0,0,1,0.5,"ok",0,1,0,104.1805,65.3333333333333,-0.199991192988429,104.267996146932,-3.01020913182762,2.90463092164771,"WARNING: Sen slope influenced by censored values",0.58589376912722,0.58589376912722,0.58589376912722,-0.191966052177162,NA,"Indeterminate",10,"yearly","boprc","lowland","urban","bay of plenty",0,"DO960965"
"ebop-00186","MCI",8,1,1,NA,NA,8,8,7,0.428879857553055,8,12,65.3333333333333,28,0.428571428571429,1.36089706308983,0.173546221787853,0.0867731108939266,"ok",0,1,0,83.393,65.3333333333333,1.44644256078093,82.7601813796583,-0.10084101692931,2.46807932087885,"WARNING: Sen slope influenced by censored values",0.0742303977017993,0.0742303977017993,0.0742303977017993,1.73448917868518,NA,"Very likely improving",10,"yearly","boprc","lowland","rural","bay of plenty",2,"DP036592"
"ebop-00187","MCI",5,1,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","rural","bay of plenty",NA,"DO466896"
"ebop-00188","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,4,65.3333333333333,28,0.142857142857143,0.371153744479045,0.710523022916489,0.355261511458245,"ok",0,1,0,115.7575,65.3333333333333,0.306081443013145,115.623589368682,-2.445440810771,3.04121602739304,"WARNING: Sen slope influenced by censored values",0.391679083571417,0.391679083571417,0.391679083571417,0.264416079315073,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"BR418554"
"ebop-00191","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-10,65.3333333333333,28,-0.357142857142857,-1.11346123343714,0.265510388953874,0.867244805523063,"ok",0,1,0,101.7155,65.3333333333333,-1.85984322033898,102.529181408898,-4.52010280137925,0.731478342973901,"WARNING: Sen slope influenced by censored values",0.908203745984043,0.908203745984043,0.908203745984043,-1.82847571937314,NA,"Likely degrading",10,"yearly","boprc","lowland","rural","bay of plenty",-1,"CP435708"
"ebop-00192","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-14,65.3333333333333,28,-0.5,-1.60833289274253,0.107762290391921,0.946118854804039,"ok",0,1,0,107.0445,65.3333333333333,-2.0867765235051,107.957464729033,-4.19592151643612,-0.436251729810464,"WARNING: Sen slope influenced by censored values",0.966378538629156,0.966378538629156,0.966378538629156,-1.94944768157644,NA,"Very likely degrading",10,"yearly","boprc","lowland","rural","bay of plenty",-2,"CP489557"
"ebop-00193","MCI",8,1,1,NA,NA,8,8,7,0.428879857553055,8,2,65.3333333333333,28,0.0714285714285714,0.123717914826348,0.901538626657128,0.450769313328564,"ok",0,1,0,87.357,65.3333333333333,0.322429968524182,87.2159368887707,-2.90224483789204,3.2068605442767,"WARNING: Sen slope influenced by censored values",0.49550744695778,0.49550744695778,0.49550744695778,0.369094598628825,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"CP652620"
"ebop-00194","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,14,65.3333333333333,28,0.5,1.60833289274253,0.107762290391921,0.0538811451959607,"ok",0,1,0,127.278,65.3333333333333,0.98003541472713,126.849234506057,-0.124644027128935,2.38044875797763,"WARNING: Sen slope influenced by censored values",0.0562305498770126,0.0562305498770126,0.0562305498770126,0.76999592602581,NA,"Very likely improving",10,"yearly","boprc","lowland","forest","bay of plenty",2,"CP556282"
"ebop-00195","MCI",8,1,1,NA,NA,8,8,7,0.428879857553055,8,4,65.3333333333333,28,0.142857142857143,0.371153744479045,0.710523022916489,0.355261511458245,"ok",0,1,0,99.7085,65.3333333333333,1.24603372892267,99.1633602435963,-4.70229696568997,7.27540360371749,"WARNING: Sen slope influenced by censored values",0.324071606691968,0.324071606691968,0.324071606691968,1.24967653602519,NA,"Indeterminate",10,"yearly","boprc","lowland","rural","bay of plenty",0,"CO982925"
"ebop-00196","MCI",8,1,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","rural","bay of plenty",NA,"CO548000"
"ebop-00197","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-4,65.3333333333333,28,-0.142857142857143,-0.371153744479045,0.710523022916489,0.644738488541755,"ok",0,1,0,139.741,65.3333333333333,-0.977905749862052,140.168833765565,-2.34575355418167,0.856476831989133,"WARNING: Sen slope influenced by censored values",0.76962860288003,0.76962860288003,0.76962860288003,-0.699798734703524,NA,"Indeterminate",10,"yearly","boprc","upland","forest","bay of plenty",0,"BN951669"
"ebop-00198","MCI",8,1,1,NA,NA,8,8,7,0.428879857553055,8,-12,65.3333333333333,28,-0.428571428571429,-1.36089706308983,0.173546221787853,0.913226889106073,"ok",0,1,0,134.6835,65.3333333333333,-1.6367640827222,135.399584286191,-4.58862799270825,0.288181292263316,"WARNING: Sen slope influenced by censored values",0.936522590333256,0.936522590333256,0.936522590333256,-1.21526696493795,NA,"Very likely degrading",10,"yearly","boprc","upland","forest","bay of plenty",-2,"BQ292188"
"ebop-00199","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,-4,65.3333333333333,28,-0.142857142857143,-0.371153744479045,0.710523022916489,0.644738488541755,"ok",0,1,0,136.8185,65.3333333333333,-0.433374030833438,137.00810113849,-1.7569526576032,0.397429826604078,"WARNING: Sen slope influenced by censored values",0.735322727823092,0.735322727823092,0.735322727823092,-0.316751046703069,NA,"Indeterminate",10,"yearly","boprc","lowland","forest","bay of plenty",0,"EO611496"
"ebop-00200","MCI",9,1,1,NA,NA,8,8,7,0.428879857553055,8,0,65.3333333333333,28,0,0,1,0.5,"ok",0,1,0,134.8265,65.3333333333333,-0.184765736580532,134.907335009754,-3.53102061979007,1.64816352323386,"WARNING: Sen slope influenced by censored values",0.560659023125109,0.560659023125109,0.560659023125109,-0.137039629880277,NA,"Indeterminate",10,"yearly","boprc","upland","forest","bay of plenty",0,"BQ253452"
"ebop-00201","MCI",9,1,0,NA,NA,8,8,7,0.428879857553055,8,-6,65.3333333333333,28,-0.214285714285714,-0.618589574131742,0.536186771900174,0.731906614049913,"ok",0,1,0,114.3845,65.3333333333333,-0.777604185992578,114.724701831372,-4.22212431400805,1.24040783223096,"WARNING: Sen slope influenced by censored values",0.81511299519732,0.81511299519732,0.81511299519732,-0.679816046748097,NA,"Likely degrading",10,"yearly","boprc","lowland","forest","bay of plenty",-1,"LL389822"
"ebop-00202","MCI",8,1,0,NA,NA,8,8,7,0.428879857553055,8,-1,64.3333333333333,28,-0.0357142857142857,0,1,0.5,"ok",0,0.875,0,109.3515,64.3333333333333,-0.0549999999999997,109.3755625,-2.22102197073965,2.62429816973095,"WARNING: Sen slope influenced by censored values",0.598455547416057,0.598455547416057,0.598455547416057,-0.05029652085248,NA,"Indeterminate",10,"yearly","boprc","lowland","forest","bay of plenty",0,"LM411039"
"ebop-00203","MCI",9,1,0,NA,NA,8,8,7,0.428879857553055,8,-14,65.3333333333333,28,-0.5,-1.60833289274253,0.107762290391921,0.946118854804039,"ok",0,1,0,114.302,65.3333333333333,-1.09177759249242,114.779652696715,-3.60260653583123,-0.448355421006718,"WARNING: Sen slope influenced by censored values",0.965311811903487,0.965311811903487,0.965311811903487,-0.955169281808208,NA,"Very likely degrading",10,"yearly","boprc","lowland","forest","bay of plenty",-2,"LL529952"
"ebop-00204","MCI",8,1,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","forest","bay of plenty",NA,"UP046782"
"ebop-00205","MCI",8,1,1,NA,NA,8,8,7,0.428879857553055,8,-15,64.3333333333333,28,-0.535714285714286,-1.7454604333391,0.0809047540119131,0.959547622994044,"ok",0,0.875,0,125.3055,64.3333333333333,-2.71840679879113,126.494802974471,-5.90525566358633,-0.662467696842301,"WARNING: Sen slope influenced by censored values",0.976968301803213,0.976968301803213,0.976968301803213,-2.16942336832073,NA,"Very likely degrading",10,"yearly","boprc","lowland","forest","bay of plenty",-2,"SO234840"
"ebop-00206","MCI",6,0,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","upland","forest","bay of plenty",NA,"II633291"
"ebop-00207","MCI",7,0,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","upland","forest","bay of plenty",NA,"IG109370"
"ebop-00208","MCI",7,0,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","upland","forest","bay of plenty",NA,"GD792833"
"ebop-00209","MCI",7,0,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","forest","bay of plenty",NA,"UP340931"
"ebop-00210","MCI",7,0,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","forest","bay of plenty",NA,"SO988959"
"ebop-00211","MCI",7,0,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","forest","bay of plenty",NA,"QM722911"
"ebop-00212","MCI",8,0,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","rural","bay of plenty",NA,"OL578360"
"ebop-00213","MCI",8,0,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","forest","bay of plenty",NA,"OK303607"
"ebop-00214","MCI",8,0,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","lowland","forest","bay of plenty",NA,"NJ664263"
"ebop-00221","MCI",7,0,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","boprc","upland","forest","bay of plenty",NA,"IG675465"
"ebop-00223","MCI",16,1,1,NA,NA,10,10,9,0.437274188913867,10,-21,125,45,-0.466666666666667,-1.78885438199983,0.0736382701203027,0.963180864939849,"ok",0,1,0,79.06565,125,-0.724628505838341,79.3917328276273,-2.36031983840552,-0.276036793962349,"WARNING: Sen slope influenced by censored values",0.977024338088716,0.977024338088716,0.977024338088716,-0.916489658705571,NA,"Very likely degrading",10,"yearly","boprc","upland","forest","bay of plenty",-2,"GJ671810"
