"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder"
"Manakau at S.H.1 Bridge","manakau at s.h.1 bridge","hrc-00011",7048887,"horizons","hrc","lowland","rural",-40.7243799999999,175.21165,"23-Jun-2020","P",48,"4","3"
"Manawatu at d/s PNCC STP","manawatu at d/s pncc stp","lawa-101931",7040389,"horizons","hrc","lowland","rural",-40.3940074599999,175.5834723,"23-Jun-2020","P",19,"7","7"
"Manawatu at ds Fonterra Longburn","manawatu at ds fonterra longburn","lawa-101932",7040581,"horizons","hrc","lowland","rural",-40.4046547799999,175.5546929,"23-Jun-2020","P",19,"7","7"
"Manawatu at Hopelands","manawatu at hopelands","hrc-00016",7039708,"horizons","hrc","lowland","rural",-40.3588599999999,175.96286,"23-Jun-2020","P",109,"6","1"
"Manawatu at Ngawapurua Bridge","manawatu at ngawapurua bridge","hrc-00014",7040333,"horizons","hrc","lowland","rural",-40.38685,175.88985,"23-Jun-2020","P",78,"7","7"
"Manawatu at Opiki Br","manawatu at opiki bridge","hrc-00013",7041173,"horizons","hrc","lowland","rural",-40.43535,175.46978,"23-Jun-2020","P",10,"7","7"
"Manawatu at Teachers College","manawatu at teachers college","hrc-00015",7039931,"horizons","hrc","lowland","rural",-40.3732899999999,175.62773,"23-Jun-2020","P",36,"7","2"
"Manawatu at u/s PNCC STP","manawatu at u/s pncc stp","hrc-00080",7040164,"horizons","hrc","lowland","rural",-40.38783,175.58234,"23-Jun-2020","P",38,"7","7"
"Manawatu at u/s PPCS Shannon","manawatu at u/s ppcs shannon","hrc-00082",7043795,"horizons","hrc","lowland","rural",-40.5260299999999,175.39992,"23-Jun-2020","P",10,"7","7"
"Manawatu at Upper Gorge","manawatu at upper gorge","hrc-00017",7039002,"horizons","hrc","lowland","rural",-40.33185,175.81803,"23-Jun-2020","P",284,"7","7"
"Manawatu at us Fonterra Longburn","manawatu at us fonterra longburn","hrc-00081",7040368,"horizons","hrc","lowland","rural",-40.39832,175.55681,"23-Jun-2020","P",21,"7","2"
"Manawatu at Weber Road","manawatu at weber road","hrc-00018",7037199,"horizons","hrc","upland","rural",-40.23947,176.11638,"23-Jun-2020","P",176,"6","6"
"Manawatu at Whirokino","manawatu at whirokino","hrc-00012",7043284,"horizons","hrc","lowland","rural",-40.5115699999999,175.26837,"23-Jun-2020","P",24,"7","7"
"Mangaatua at d/s Woodville STP","mangaatua at d/s woodville stp","lawa-101933",7039403,"horizons","hrc","lowland","rural",-40.3445402999999,175.8515346,"23-Jun-2020","P",68,"4","4"
"Mangaatua at u/s Woodville STP","mangaatua at u/s woodville stp","hrc-00076",7039409,"horizons","hrc","lowland","rural",-40.34449,175.85389,"23-Jun-2020","P",68,"4","4"
"Mangaehuehu at d/s Rangataua STP","mangaehuehu at d/s rangataua stp","lawa-101934",7017318,"horizons","hrc","upland","forest",-39.43163636,175.4637507,"23-Jun-2020","IF",658,"2","3"
"Mangaehuehu at u/s Rangataua STP","mangaehuehu at u/s rangataua stp","hrc-00065",7017318,"horizons","hrc","upland","forest",-39.43074,175.46372,"23-Jun-2020","IF",658,"2","3"
"Mangahao at Ballance","mangahao at ballance","hrc-00019",7041259,"horizons","hrc","lowland","rural",-40.43611,175.79173,"23-Jun-2020","P",97,"5","5"
"Mangaheia River at Paroa Road Bridge","mangaheia river at paroa road bridge","gdc-00008",5008439,"gisborne","gdc","lowland","rural",-38.34737089,178.24910813,"23-Jun-2020","P",41,"5","1&5"
"Mangakuri River at Kairakau","546","hbrc-00053",8030950,"hawkes bay","hbrc","lowland","rural",-39.9648866181699,176.906039535541,"23-Jun-2020","P",16,"5","5"
"Manganui o te Ao at Ruatiti Domain","manganui o te ao at ruatiti domain","lawa-100557",7014299,"horizons","hrc","upland","rural",-39.3135450999999,175.1987531,"23-Jun-2020","P",290.5,"5","4&5"
"Mangaone River at Rissington","569","hbrc-00015",8022581,"hawkes bay","hbrc","lowland","rural",-39.4403508155857,176.719099931679,"23-Jun-2020","P",78,"5","5"
"Mangaone Stream at Sims Road Bridge","mangaone stream at sims road bridge","gw-00007",9001470,"wellington","gwrc","lowland","rural",-40.79042456,175.0889146,"23-Jun-2020","P",5,"4","2"
"Mangaonuku Stream at Waipawa Tikokino Rd","589","hbrc-00020",8029835,"hawkes bay","hbrc","upland","rural",-39.9070765709212,176.524815704774,"23-Jun-2020","P",155.5,"5","5"
"Mangaoporo River at Tutumatai Bridge","mangaoporo river at tutumatai bridge","gdc-00009",5002342,"gisborne","gdc","lowland","rural",-37.83774273,178.29385929,"23-Jun-2020","P",302,"4","4"
"Mangaorapa Stream at Mangaorapa Road","623","hbrc-00011",8034410,"hawkes bay","hbrc","lowland","rural",-40.2945013145145,176.555849557043,"23-Jun-2020","P",113.5,"5","5"
"Mangaore at d/s Shannon STP","mangaore at d/s shannon stp","lawa-101936",7044057,"horizons","hrc","lowland","forest",-40.5368914599999,175.3982241,"23-Jun-2020","P",0.977669239044,"4","4"
"Mangaore at u/s Shannon STP","mangaore at u/s shannon stp","hrc-00074",7044058,"horizons","hrc","lowland","forest",-40.5377299999999,175.40034,"23-Jun-2020","P",0.977669239044,"4","4"
"Mangapapa at Troup Rd","mangapapa at troup rd","hrc-00020",7039299,"horizons","hrc","lowland","rural",-40.3419299999999,175.84788,"23-Jun-2020","P",52,"5","5"
"Mangapoike River at Suspension Bridge","636","hbrc-00083",8008131,"hawkes bay","hbrc","lowland","rural",-38.890101839131,177.522145171798,"23-Jun-2020","P",139,"6","6"
"Mangapouri Stream at Bennetts Rd","mangapouri stream at bennetts rd","gw-00002",9000495,"wellington","gwrc","lowland","urban",-40.74299396,175.14078335,"23-Jun-2020","U",21,"2","2"
"Mangarangiora at d/s Ormondville STP","mangarangiora at d/s ormondville stp","lawa-101937",7034342,"horizons","hrc","upland","rural",-40.11587804,176.2708569,"23-Jun-2020","P",280,"3","3"
"Mangarangiora at u/s Ormondville STP","mangarangiora at u/s ormondville stp","lawa-101938",7034342,"horizons","hrc","upland","rural",-40.1155075899999,176.2708977,"23-Jun-2020","P",280,"3","3"
"Mangarangiora trib at ds Norsewood STP","mangarangiora trib at ds norsewood stp","lawa-101939",7033682,"horizons","hrc","upland","rural",-40.0842257699999,176.2230681,"23-Jun-2020","P",346,"2","2"
"Mangarangiora Trib at us Norsewood STP","mangarangiora trib at us norsewood stp","hrc-00086",7033682,"horizons","hrc","upland","rural",-40.08064,176.2229,"23-Jun-2020","P",346,"2","2"
"Mangaroa River at Te Marua","mangaroa river at te marua","gw-00024",9009586,"wellington","gwrc","lowland","rural",-41.09432204,175.1280911,"23-Jun-2020","P",164,"4","3"
"Mangatainoka at Brewery - S.H.2 Bridge","mangatainoka at brewery - s.h.2 bridge","hrc-00024",7041260,"horizons","hrc","lowland","rural",-40.42268,175.86191,"23-Jun-2020","P",93,"6","6"
"Mangatainoka at d/s DB Breweries","mangatainoka at d/s db breweries","lawa-101940",7041260,"horizons","hrc","lowland","rural",-40.41887136,175.870005,"23-Jun-2020","P",93,"6","6"
"Mangatainoka at d/s Pahiatua STP","mangatainoka at d/s pahiatua stp","lawa-101941",7041605,"horizons","hrc","lowland","rural",-40.43847492,175.8425347,"23-Jun-2020","P",100,"6","6"
"Mangatainoka at Larsons Road","mangatainoka at larsons road","hrc-00022",7046821,"horizons","hrc","upland","forest",-40.6403599999999,175.61099,"23-Jun-2020","P",302,"4","4"
"Mangatainoka at Pahiatua Town Bridge","mangatainoka at pahiatua town bridge","hrc-00023",7041713,"horizons","hrc","lowland","rural",-40.4495699999999,175.83121,"23-Jun-2020","P",112,"6","6"
"Mangatainoka at Putara","mangatainoka at putara","hrc-00021",7048086,"horizons","hrc","upland","forest",-40.6805199999999,175.54746,"23-Jun-2020","IF",425.333333333333,"4","2&4&1"
"Mangatainoka at Scarborough Konini Rd","mangatainoka at scarborough konini rd","hrc-00343",7042591,"horizons","hrc","lowland","rural",-40.4756599999999,175.79573,"23-Jun-2020","P",128.333333333333,"5","5&1"
"Mangatainoka at u/s Pahiatua STP","mangatainoka at u/s pahiatua stp","hrc-00083",7041605,"horizons","hrc","lowland","rural",-40.4394399999999,175.84022,"23-Jun-2020","P",109,"6","6"
"Mangatainoka at u/s Tiraumea Confluence","mangatainoka at u/s tiraumea confluence","hrc-00344",7040681,"horizons","hrc","lowland","rural",-40.4026299999999,175.88269,"23-Jun-2020","P",81,"6","6"
"Mangatarata Stream at Mangatarata Road","667","hbrc-00018",8031291,"hawkes bay","hbrc","lowland","rural",-39.9960672563847,176.626866274438,"23-Jun-2020","P",127,"5","5"
"Mangatarere River at State Highway 2","mangatarere river at state highway 2","gw-00050",9008718,"wellington","gwrc","lowland","rural",-41.05477704,175.49618121,"23-Jun-2020","P",56,"4","4"
"Mangatera at d/s Dannevirke STP","mangatera at d/s dannevirke stp","lawa-101942",7036883,"horizons","hrc","upland","rural",-40.22644299,176.1017423,"23-Jun-2020","P",181,"4","4"
"Mangatera at Dannevirke","mangatera at dannevirke","hrc-00075",7036853,"horizons","hrc","lowland","rural",-40.22455,176.10159,"23-Jun-2020","P",182,"4","4"
"Mangatera at u/s Manawatu confluence","mangatera at u/s manawatu confluence","hrc-00025",7037051,"horizons","hrc","upland","rural",-40.24085,176.0988,"23-Jun-2020","P",164,"4","4"
"Mangatera at u/s T.D.C. Ox Ponds","mangatera at u/s t.d.c. ox ponds","lawa-101943",7036883,"horizons","hrc","upland","rural",-40.2247147699999,176.1016987,"23-Jun-2020","P",181,"4","4"
"Mangatewainui at Hardys","mangatewainui at hardys","hrc-00351",7035888,"horizons","hrc","upland","rural",-40.16978,176.19306,"23-Jun-2020","P",217,"4","4"
"Mangatoro at Mangahei Road","mangatoro at mangahei road","hrc-00026",7037306,"horizons","hrc","upland","rural",-40.24468,176.18953,"23-Jun-2020","P",219.666666666667,"5","5&1"
"Mangatu River at Omapere Station","mangatu river at omapere station","gdc-00010",5008473,"gisborne","gdc","lowland","rural",-38.37861727,177.79314223,"23-Jun-2020","P",186.5,"5","5&4"
"Mangatutu Str at Sh35-Waipahuru Bridge","mangatutu str at sh35-waipahuru bridge","lawa-100336",5000205,"gisborne","gdc","lowland","rural",-37.59944782,178.26023485,"23-Jun-2020","IF",198,"3","3"
"Mangatutu Stream at Mangatutu Stn Br","684","hbrc-00079",8022284,"hawkes bay","hbrc","upland","rural",-39.4264106145226,176.5537373821,"23-Jun-2020","P",239,"5","5"
"Mangawhero at d/s Ohakune STP","mangawhero at d/s ohakune stp","lawa-101944",7016830,"horizons","hrc","upland","rural",-39.40812617,175.3827436,"23-Jun-2020","P",558,"4","1&4"
"Mangawhero at DOC Headquarters","mangawhero at doc headquarters","hrc-00029",7016679,"horizons","hrc","upland","forest",-39.4016999999999,175.41228,"23-Jun-2020","IF",618,"4","4"
"Mangawhero at Pakihi Rd Bridge","mangawhero at pakihi rd bridge","hrc-00028",7017464,"horizons","hrc","upland","rural",-39.431,175.32311,"23-Jun-2020","P",543.5,"5","5&1"
"Mangawhero at Raupiu Road","mangawhero at raupiu road","hrc-00027",7024561,"horizons","hrc","lowland","rural",-39.70028,175.33113,"23-Jun-2020","P",277,"5","5"
"Mangawhero at u/s Ohakune STP","mangawhero at u/s ohakune stp","hrc-00064",7016830,"horizons","hrc","upland","rural",-39.40901,175.38394,"23-Jun-2020","P",558,"4","1&4"
"Manuherikia at Galloway","manuherikia river at galloway","orc-00046",14037981,"otago","orc","upland","rural",-45.22638046,169.4306264,"23-Jun-2020","P",160.5,"7","3&7"
"Manuherikia at Ophir","manuherikia river at ophir","orc-00047",14031628,"otago","orc","upland","rural",-45.11085125,169.59158896,"23-Jun-2020","P",321,"7","7"
"Maraekakaho Stream at Maraekakaho","698","hbrc-00075",8025585,"hawkes bay","hbrc","lowland","rural",-39.6496366016263,176.62240766159,"23-Jun-2020","P",126.666666666667,"5","5&2&1"
"Maraetotara River at Te Awanga","714","hbrc-00004",8025568,"hawkes bay","hbrc","lowland","rural",-39.6392669750758,176.988103325095,"23-Jun-2020","P",11,"4","4"
"Maraetotara River at Waimarama Road","715","hbrc-00012",8027138,"hawkes bay","hbrc","lowland","rural",-39.7326748786465,176.953001337223,"23-Jun-2020","P",193,"3","4"
"Mararoa River at South Mavora Lake","mararoa river at south mavora lake","es-00003",15016464,"southland","es","upland","native",-45.3158287755195,168.179275975,"23-Jun-2020","T",617,"5","1"
"Mararoa River at The Key","mararoa river at the key","es-00045",15026532,"southland","es","upland","rural",-45.541514151631,167.888330498612,"23-Jun-2020","T",312.5,"5","5&1"
"Mararoa River at Weir Road","mararoa river at weir road","es-00002",15029370,"southland","es","upland","rural",-45.6061614579925,167.702255644554,"23-Jun-2020","P",227,"6","6"
"Mata River at Aorangi (Makarika Road)","mata river at aorangi (makarika road)","gdc-00011",5003470,"gisborne","gdc","lowland","rural",-37.94877976,178.21088895,"23-Jun-2020","P",200,"1","1"
"Mata River at Pouturu Br","mata river at pouturu br","lawa-100348",5004528,"gisborne","gdc","upland","exotic",-38.04748307,178.12338148,"23-Jun-2020","P",352,"2","2&1"
"Mataura River 200m d/s Mataura Bridge","mataura river 200m d/s mataura bridge","es-00022",15053378,"southland","es","lowland","rural",-46.1985696291369,168.863521606528,"23-Jun-2020","P",54,"7","7"
"Mataura River at Gore","mataura river at gore","es-00037",15049205,"southland","es","lowland","urban",-46.1002193469584,168.949448755793,"23-Jun-2020","P",74,"7","7"
"Mataura River at Mataura Island Bridge","mataura river at mataura island bridge","es-00021",15059279,"southland","es","lowland","rural",-46.3890685346813,168.777560827914,"23-Jun-2020","P",18,"7","7"
"Mataura River at Parawa","mataura river at parawa","es-00024",15025929,"southland","es","upland","rural",-45.5594017593903,168.561467430689,"23-Jun-2020","P",429.333333333333,"5","5&1"
"Matawai Stream at Tawai","matawai stream at tawai","lawa-100332",4021512,"gisborne","gdc","upland","rural",-38.38021422,177.55207132,"23-Jun-2020","P",581,"2","2"
"Matukituki at West Wanaka","matukituki river at west wanaka","orc-00048",14011802,"otago","orc","upland","rural",-44.63582466,168.990675,"23-Jun-2020","T",290,"6","6&1"
"Mawheraiti Rv @ Atarau Br","mawheraiti river at atarau bridge","lawa-102196",12023961,"west coast","wcrc","lowland","rural",-42.27079969,171.67144481,"23-Jun-2020","IF",102,"6","6"
"Mawheraiti Rv @ SH7 Maimai","mawheraiti rv @ sh7 maimai","wcrc-00006",12022404,"west coast","wcrc","lowland","native",-42.1988594,171.71895519,"23-Jun-2020","IF",141.5,"5","5"
"Mill Creek at Fish Trap","mill creek at fish trap.","orc-00049",14025453,"otago","orc","upland","rural",-44.96747122,168.81436833,"23-Jun-2020","P",332.3899993895,"4","4&2"
"Mill Creek at Ormonds","mill creek at ormonds","mdc-00013",11019999,"marlborough","mdc","upland","rural",-41.56218999,173.5138337,"23-Jun-2020","P",169,"3","1"
"Mimihau Stream at Wyndham","mimihau stream at wyndham","es-00044",15057605,"southland","es","lowland","rural",-46.3211744547906,168.860121400877,"23-Jun-2020","P",32,"5","6"
"Mimihau Stream Tributary at Venlaw Forest","mimihau stream tributary at venlaw forest","es-00029",15056983,"southland","es","upland","forest",-46.3096253091344,169.082228480021,"23-Jun-2020","EF",351,"2","3"
"MK307635","nukuhou at glenholme rd","ebop-00062",4011135,"bay of plenty","boprc","lowland","rural",-38.0876915281408,177.139409587158,"23-Jun-2020","P",19,"4","4"
"ML715056","Waiotahe at Toone Rd","lawa-100395",4009990,"bay of plenty","boprc","lowland","forest",-38.048228714927,177.183676915395,"23-Jun-2020","IF",40,"4","4&1"
"Moffat Creek at Moffat Road","moffat creek at moffat road","es-00106",15062000,"southland","es","lowland","rural",-46.5401704522622,168.57029804379,"23-Jun-2020","P",9,"3","3"
"Mohaka River at Raupunga","749","nrwqn-00017",8014919,"hawkes bay","hbrc","lowland","exotic",-39.0729794036262,177.129264555505,"23-Jun-2020","IF",183,"7","7"
"Mohaka River D/S Ripia River","5274","hbrc-00071",8017939,"hawkes bay","hbrc","upland","exotic",-39.2072916203254,176.516996009466,"23-Jun-2020","IF",405,"6","1&6"
"Mohaka River D/S Taharua","753","hbrc-00070",8014053,"hawkes bay","hbrc","upland","native",-39.0822605808052,176.307462859409,"23-Jun-2020","IF",686.333333333333,"6","6&1"
"Mohaka River D/S Waipunga River","5273","hbrc-00072",8015108,"hawkes bay","hbrc","upland","exotic",-39.1000450920574,176.702160190694,"23-Jun-2020","IF",516,"7","7"
"Mohaka River U/S Taharua","754","hbrc-00062",8013661,"hawkes bay","hbrc","upland","native",-39.0792486294686,176.286569044759,"23-Jun-2020","IF",657,"5","5"
"Mokomokonui Stream U/S Waipunga","757","hbrc-00026",8013017,"hawkes bay","hbrc","upland","native",-39.0480180881699,176.589039609105,"23-Jun-2020","IF",582,"5","6"
"Mokoreta River at Wyndham River Road","mokoreta river at wyndham river road","es-00028",15058499,"southland","es","lowland","rural",-46.3585169685426,168.843464801531,"23-Jun-2020","P",44,"5","5&1"
"Mokotua Stream at Awarua","mokotua stream at awarua","es-00054",15062054,"southland","es","lowland","rural",-46.5421399463717,168.433873252685,"23-Jun-2020","W",9,"3","2&3&1"
"Molloy Ck @ Rail Line","molloy ck @ rail line","wcrc-00002",12030133,"west coast","wcrc","lowland","rural",-42.5560052,171.46070875,"23-Jun-2020","P",93.3333333333333,"4","6&4"
"Motu River above Falls","motu river above falls","lawa-100331",4018080,"gisborne","gdc","upland","rural",-38.24861874,177.59480185,"23-Jun-2020","P",594.333333333333,"5","5&1"
"Motu River at Kotare Station Bridge","motu river at kotare station bridge","lawa-100330",4020959,"gisborne","gdc","upland","rural",-38.36155298,177.49807902,"23-Jun-2020","P",539,"5","5"
"Motu River at Matawai Conservation Area","motu river at matawai conservation area","lawa-100329",4022425,"gisborne","gdc","upland","native",-38.42453214,177.46114325,"23-Jun-2020","IF",601,"3","4"
"Mowhanau Stream at Footbridge","mowhanau stream at footbridge","hrc-00089",7028803,"horizons","hrc","lowland","rural",-39.88667,174.90126,"23-Jun-2020","P",20,"4","4"
"Murphys Creek at Nelson Street","murphys creek at nelson street","mdc-00014",11018812,"marlborough","mdc","lowland","urban",-41.50874417,173.94167897,"23-Jun-2020","U",6,"2","5"
"Murray Ck @ Ford Rd S","murray ck @ ford rd s","wcrc-00015",12035723,"west coast","wcrc","lowland","rural",-42.85921478,171.02968164,"23-Jun-2020","P",39.5,"2","1&2"
"Nelson Ck @ Swimming Hole Reserve","nelson ck @ swimming hole reserve","wcrc-00003",12026980,"west coast","wcrc","lowland","native",-42.40441564,171.52035452,"23-Jun-2020","IF",124.5,"5","5&1"
"Ngaruroro River at Fernhill","799","hbrc-00038",8024783,"hawkes bay","hbrc","lowland","rural",-39.586733980624,176.760319600821,"23-Jun-2020","P",32.5,"6","6"
"Ngaruroro River at Whanawhana","815","hbrc-00021",8024159,"hawkes bay","hbrc","upland","native",-39.5583644415179,176.398366595202,"23-Jun-2020","S",200,"6","6"
"Ngaruroro River D/S Hawkes Bay Dairies","1924","hbrc-00061",8024853,"hawkes bay","hbrc","lowland","rural",-39.5998513021959,176.577115285971,"23-Jun-2020","S",102,"6","6"
"Ngatahaka Stream at u/s Makakahi Confl","ngatahaka stream u/s makakahi confluence","lawa-100247",7047175,"horizons","hrc","upland","rural",-40.646851,175.694515,"23-Jun-2020","P",243,"4","5"
"NK608503","waioeka at mouth of gorge","ebop-00044",4011953,"bay of plenty","boprc","lowland","native",-38.094286346682,177.288046746424,"23-Jun-2020","IF",99,"6","6"
"NN1","Motueka at Woodstock (NRWQN) (NN1)","nrwqn-00057",10010364,"tasman","niwa","Lowland","Forest",-41.2498168945313,172.824752807617,"2019-07-11","IF",128.5,"6","6&1"
"NN2","Motueka at Gorge (NRWQN) (NN2)","nrwqn-00056",10022270,"tasman","niwa","Upland","Forest",-41.6335029602051,172.913681030273,"2019-07-11","IF",479.5,"4","4&2"
"NN3","Wairau at Dip Flat (NRWQN) (NN3)","nrwqn-00058",11029717,"tasman","niwa","Upland","Forest",-41.896427154541,172.922927856445,"2019-07-11","IF",1053,"1","5"
"NN4","Wairau at Tuamarina (NRWQN) (NN4)","nrwqn-00020",11016509,"marlborough","niwa","Lowland","Forest",-41.4387626647949,173.952651977539,"2019-07-11","IF",0,"7","7"
"NN5","Buller at Longford (NRWQN) (NN5)","nrwqn-00037",12010223,"tasman","niwa","Upland","Forest",-41.7651100158691,172.386734008789,"2019-07-11","IF",186,"6","6"
"North Peak Stream at Waimea Valley Road","north peak stream at waimea valley road","es-00067",15043151,"southland","es","lowland","rural",-45.9449512233652,168.622477754027,"23-Jun-2020","P",138.5,"2","2&3"
"Ohara Stream at Big Hill Road","837","lawa-101796",8024799,"hawkes bay","hbrc","upland","rural",-39.6005171199359,176.431048947954,"23-Jun-2020","P",268,"5","4"
"Ohau at Gladstone Reserve","ohau at gladstone reserve","hrc-00030",7047475,"horizons","hrc","lowland","forest",-40.66335,175.3374,"23-Jun-2020","IF",95,"5","5"
"Ohau at Haines Property","ohau at haines property","hrc-00031",7047460,"horizons","hrc","lowland","rural",-40.6642899999999,175.19784,"23-Jun-2020","P",18,"5","5"
"Ohiwia Stream at Broughtons Br.","841","lawa-101797",8024662,"hawkes bay","hbrc","lowland","rural",-39.5800699783238,176.739906349665,"23-Jun-2020","P",82.5,"4","1&4"
"Ohura at Tokorima","ohura at tokorima","hrc-00032",7005708,"horizons","hrc","lowland","rural",-38.9175,175.03238,"23-Jun-2020","P",143,"6","6"
"OK300616","otara at browns bridge","ebop-00014",4011726,"bay of plenty","boprc","lowland","forest",-38.0811717506377,177.366198500991,"23-Jun-2020","IF",43,"5","5&1"
"Okutua Ck @ New Rd Br-Okarito Forest","okutua ck @ new rd br-okarito forest","wcrc-00024",12041401,"west coast","wcrc","lowland","native",-43.20416114,170.26646791,"23-Jun-2020","IF",97.8,"2","2&1"
"Omaka River at Hawkesbury Road Bridge","omaka river at hawkesbury road bridge","mdc-00015",11019349,"marlborough","mdc","lowland","rural",-41.52290352,173.81681618,"23-Jun-2020","P",118,"4","1"
"Onamalutu River at Northbank Road","ohinemahuta river at northbank road","mdc-00016",11017795,"marlborough","mdc","lowland","exotic",-41.47790727,173.78116979,"23-Jun-2020","EF",78,"1","1"
"Ongarue at Taringamotu","ongarue at taringamotu","hrc-00033",7004725,"horizons","hrc","upland","rural",-38.8622299999999,175.23823,"23-Jun-2020","P",204,"6","3&6"
"Opawa River at Hammerichs Road","opaoa river at hammerichs road","mdc-00019",11018115,"marlborough","mdc","lowland","rural",-41.48709991,173.90917839,"23-Jun-2020","P",12.4,"5","6&1"
"Opawa River at Swamp Road","opaoa river at swamp road","mdc-00018",11019047,"marlborough","mdc","lowland","rural",-41.51726924,174.01732797,"23-Jun-2020","P",0,"2","1"
"Opouri River at Tunakino Valley Road","opouri river at tunakino valley road","mdc-00017",11009581,"marlborough","mdc","lowland","rural",-41.21217636,173.62272553,"23-Jun-2020","IF",63,"3","3"
"Opouriki Stream at Tweedie Road","opouriki stream at tweedie road","es-00052",15057319,"southland","es","lowland","rural",-46.2816469701361,167.976238717471,"23-Jun-2020","P",33.6666666666667,"4","4&1"
"Orangipuku Rv @ Mouth","orangipuku rv @ mouth","wcrc-00037",12031867,"west coast","wcrc","lowland","rural",-42.65262754,171.43501385,"23-Jun-2020","P",84.6666666666667,"4","1&5"
"Orauea River at Orawia Pukemaori Road","orauea river at orawia pukemaori road","es-00061",15050335,"southland","es","lowland","rural",-46.0772372324477,167.791628968043,"23-Jun-2020","P",57,"5","5"
"Oreti River at Lumsden Bridge","oreti river at lumsden bridge","es-00011",15033324,"southland","es","upland","rural",-45.7162088027125,168.427766948936,"23-Jun-2020","P",213,"6","7"
"Oreti River at Three Kings","oreti river at three kings","es-00009",15021776,"southland","es","upland","rural",-45.4471272879787,168.136247769802,"23-Jun-2020","T",486,"5","5"
"Oreti River at Wallacetown","oreti river at wallacetown","es-00112",15058642,"southland","es","lowland","rural",-46.3263007993515,168.266192874427,"23-Jun-2020","P",7,"6","7"
"Oroua at Almadale Slackline","oroua at almadale slackline","hrc-00035",7035276,"horizons","hrc","lowland","rural",-40.1734099999999,175.6599,"23-Jun-2020","P",153.666666666667,"5","5&1"
"Oroua at Apiti","oroua at apiti gorge bridge","hrc-00036",7030815,"horizons","hrc","upland","forest",-39.93807,175.9258,"23-Jun-2020","IF",518.333333333333,"4","4&1"
"Oroua at Awahuri Bridge","oroua at awahuri bridge","hrc-00034",7037684,"horizons","hrc","lowland","rural",-40.27565,175.52158,"23-Jun-2020","P",38,"6","6"
"Oroua at d/s AFFCO Feilding","oroua at d/s affco feilding","lawa-101948",7036806,"horizons","hrc","lowland","rural",-40.23742684,175.5789424,"23-Jun-2020","P",75.5,"6","6"
"Oroua at d/s Feilding STP","oroua at d/s feilding stp","lawa-101949",7037436,"horizons","hrc","lowland","rural",-40.2634951799999,175.5411179,"23-Jun-2020","P",48,"6","1&6&5"
"Oroua at Mangawhata","oroua at mangawhata","lawa-100248",7039967,"horizons","hrc","lowland","rural",-40.392866,175.435158,"23-Jun-2020","P",14,"6","6"
"Oroua at U/S AFFCO Feilding","oroua at u/s affco feilding","hrc-00078",7036600,"horizons","hrc","lowland","rural",-40.23195,175.58226,"23-Jun-2020","P",80,"6","6"
"Oroua at U/S Feilding STP","oroua at u/s feilding stp","hrc-00079",7037436,"horizons","hrc","lowland","rural",-40.26253,175.54461,"23-Jun-2020","P",48,"6","1&6&5"
"Oroua Trib at U/S Kimbolton STP","oroua trib at u/s kimbolton stp","hrc-00088",7033208,"horizons","hrc","upland","rural",-40.0621399999999,175.79276,"23-Jun-2020","P",298,"3","3"
"Oroua tributary at d/s Kimbolton STP","oroua tributary at d/s kimbolton stp","lawa-101950",7033239,"horizons","hrc","upland","rural",-40.06392512,175.7928277,"23-Jun-2020","P",267.5,"3","1&3"
"Orowaiti Rv @ Excelsior Rd","orowaiti rv @ excelsior rd","wcrc-00018",12010481,"west coast","wcrc","lowland","rural",-41.77099829,171.62539531,"23-Jun-2020","P",18,"3","1"
"Orowaiti Rv @ Keoghans Rd","orowaiti rv @ keoghans rd","wcrc-00019",12010643,"west coast","wcrc","lowland","native",-41.76873193,171.66152429,"23-Jun-2020","IF",54,"2","1&2"
"Orphanage at Saxton Rd East","orphanage at saxton rd east","ncc-00002",10012654,"nelson","ncc","lowland","rural",-41.32696384,173.21751917,"23-Jun-2020","P",10.5,"3","3&1"
"Oruakeretaki at d/s PPCS Oringi STP","oruakeretaki at d/s ppcs oringi stp","lawa-101951",7037554,"horizons","hrc","upland","rural",-40.26133508,176.0397533,"23-Jun-2020","P",157,"4","1"
"Oruakeretaki at S.H.2 Napier","oruakeretaki at s.h.2 napier","hrc-00037",7037487,"horizons","hrc","upland","rural",-40.2534199999999,176.03234,"23-Jun-2020","P",166,"4","4"
"Otaki River at Mouth","otaki river at mouth","gw-00006",9000731,"wellington","gwrc","lowland","forest",-40.75873884,175.1085342,"23-Jun-2020","IF",4,"6","3"
"Otaki River at Pukehinau","otaki river at pukehinau","gw-00005",9002382,"wellington","gwrc","lowland","forest",-40.8220466,175.19957526,"23-Jun-2020","IF",64,"6","6"
"Otamita Stream at Mandeville","otamita stream at mandeville","es-00030",15045155,"southland","es","lowland","rural",-45.9980415193623,168.824180709994,"23-Jun-2020","P",93.5,"5","5&2"
"Otapiri Stream at Otapiri Gorge","otapiri stream at otapiri gorge","es-00046",15045776,"southland","es","lowland","rural",-46.0005077984258,168.45767333948,"23-Jun-2020","P",137,"5","5"
"Otautau Stream at Otautau-Tuatapere Road","otautau stream at otautau-tuatapere road","es-00008",15051985,"southland","es","lowland","rural",-46.1266337620799,167.977089360567,"23-Jun-2020","P",68,"5","5"
