"LawaSiteID","CouncilSiteID","LFENZID","Agency","Region","LType","Measurement","nMeasures","frequency","period","TrendScore","ConfCat","AnalysisNote","AnalysisNoteSS","nFirstYear","nLastYear","numMonths","numQuarters","numYears","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard"
"orc-00035","lake tuakitoto at outlet",44599,"orc","otago","Polymictic","CHLA",86,"quarterly",10,NA,NA,"< 3 unique values",1,4,6,86,37,10,37,7.93793268083075,0.0473120183010796,3,NA,NA,NA,NA,NA,NA,NA,0.945945945945946,0.0810810810810811,1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00035","lake tuakitoto at outlet",44599,"orc","otago","Polymictic","ECOLI",118,"quarterly",10,NA,NA,"Long run of single value in a Season",1,6,6,97,38,10,38,10.2627590949477,0.0164596978299756,16,NA,NA,NA,NA,NA,NA,NA,0.631578947368421,0.421052631578947,5,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","TP",230,"quarterly",10,0,"Indeterminate","ok",1,9,12,107,40,10,40,2.55450183460346,0.465521849528301,40,-15,5001.66666666667,780,-0.0192307692307692,-0.197956908663066,0.843078778394964,0.421539389197482,0.65,0.225,1,11,5301.66666666667,0,11,0,0,0.413035908379048,1.00742856801173e-06,0.99999192699994,0,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","NH4N",115,"quarterly",10,NA,NA,"< 3 unique values",1,9,12,107,40,10,40,7.77337364673753,0.0509351061232301,40,NA,NA,NA,NA,NA,NA,NA,1,0.025,1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","TN",115,"quarterly",10,0,"Indeterminate","ok",1,9,12,107,40,10,40,1.95220214568043,0.582386355984337,40,-12,6391,780,-0.0153846153846154,-0.137596781773998,0.890559099108053,0.445279549554026,0.475,0.425,1,400,6544,0,400,0,0,0.43616399510416,0.0100627355176766,0.977389671369247,0,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","Secchi",108,"quarterly",10,0,"Indeterminate","ok",1,8,11,100,40,10,40,2.9124589240447,0.405320149596365,40,-12,6859.66666666667,780,-0.0153846153846154,-0.132813181107351,0.894341129697248,0.552829435151376,0.375,0.5,1,3.5,6950.66666666667,0,3.5,-0.0764671117459593,0.0300069240398099,0.561955963660829,0.931536667272296,0.11990266539212,0,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","CHLA",143,"quarterly",10,-1,"Likely degrading","ok",1,8,12,105,39,10,39,6.1629652130867,0.103945264637319,39,55,2566,741,0.0742240215924427,1.06602019900756,0.286414511106053,0.856792744446974,0.82051282051282,0.205128205128205,1,5.725,3031,0,5.725,0,0,0.836665636185177,5.55111512312578e-16,1,0,NA
"hbrc-00176","lake tutira top",36981,"hbrc","hawkes bay","Stratified","ECOLI",106,"quarterly",10,NA,NA,"< 3 unique values",1,8,12,99,38,10,38,2.4925646165379,0.476636322437645,38,NA,NA,NA,NA,NA,NA,NA,0.894736842105263,0.210526315789474,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","TP",43,"unassessed, nM=42(108); nQ=22(36); nY=6(9)",10,NA,NA,NA,NA,0,12,42,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","NH4N",43,"unassessed, nM=42(108); nQ=22(36); nY=6(9)",10,NA,NA,NA,NA,0,12,42,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","TN",43,"unassessed, nM=42(108); nQ=22(36); nY=6(9)",10,NA,NA,NA,NA,0,12,42,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","Secchi",22,"unassessed, nM=22(108); nQ=14(36); nY=4(9)",10,NA,NA,NA,NA,0,8,22,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","CHLA",43,"unassessed, nM=42(108); nQ=22(36); nY=6(9)",10,NA,NA,NA,NA,0,12,42,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100210","lake vincent centre",43649,"es","southland","Polymictic","ECOLI",35,"unassessed, nM=34(108); nQ=15(36); nY=4(9)",10,NA,NA,NA,NA,0,12,34,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","TP",43,"unassessed, nM=42(108); nQ=22(36); nY=6(9)",10,NA,NA,NA,NA,0,12,42,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","NH4N",43,"unassessed, nM=42(108); nQ=22(36); nY=6(9)",10,NA,NA,NA,NA,0,12,42,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","TN",43,"unassessed, nM=42(108); nQ=22(36); nY=6(9)",10,NA,NA,NA,NA,0,12,42,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","Secchi",32,"unassessed, nM=32(108); nQ=17(36); nY=5(9)",10,NA,NA,NA,NA,0,12,32,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","CHLA",43,"unassessed, nM=42(108); nQ=22(36); nY=6(9)",10,NA,NA,NA,NA,0,12,42,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-100209","lake vincent north",43649,"es","southland","Polymictic","ECOLI",35,"unassessed, nM=34(108); nQ=15(36); nY=4(9)",10,NA,NA,NA,NA,0,12,34,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00036","lake waihola at end of jetty",44391,"orc","otago","Polymictic","TP",81,"unassessed, nM=76(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,5,0,76,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00036","lake waihola at end of jetty",44391,"orc","otago","Polymictic","NH4N",81,"unassessed, nM=76(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,5,0,76,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00036","lake waihola at end of jetty",44391,"orc","otago","Polymictic","TN",81,"unassessed, nM=76(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,5,0,76,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00036","lake waihola at end of jetty",44391,"orc","otago","Polymictic","Secchi",0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00036","lake waihola at end of jetty",44391,"orc","otago","Polymictic","CHLA",79,"unassessed, nM=74(108); nQ=33(36); nY=9(9)",10,NA,NA,NA,NA,4,0,74,33,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00036","lake waihola at end of jetty",44391,"orc","otago","Polymictic","ECOLI",177,"unassessed, nM=82(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,6,0,82,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102689","lake waihola at waihola mid",44391,"orc","otago","Polymictic","TP",25,"unassessed, nM=21(108); nQ=13(36); nY=5(9)",10,NA,NA,NA,NA,0,2,21,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102689","lake waihola at waihola mid",44391,"orc","otago","Polymictic","NH4N",25,"unassessed, nM=21(108); nQ=13(36); nY=5(9)",10,NA,NA,NA,NA,0,2,21,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102689","lake waihola at waihola mid",44391,"orc","otago","Polymictic","TN",25,"unassessed, nM=21(108); nQ=13(36); nY=5(9)",10,NA,NA,NA,NA,0,2,21,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102689","lake waihola at waihola mid",44391,"orc","otago","Polymictic","Secchi",23,"unassessed, nM=19(108); nQ=11(36); nY=5(9)",10,NA,NA,NA,NA,0,1,19,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102689","lake waihola at waihola mid",44391,"orc","otago","Polymictic","CHLA",25,"unassessed, nM=21(108); nQ=13(36); nY=5(9)",10,NA,NA,NA,NA,0,2,21,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102689","lake waihola at waihola mid",44391,"orc","otago","Polymictic","ECOLI",25,"unassessed, nM=21(108); nQ=13(36); nY=5(9)",10,NA,NA,NA,NA,0,2,21,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00171","lake waikopiro top",36980,"hbrc","hawkes bay","Stratified","TP",132,"quarterly",10,-2,"Very likely degrading","ok",1,9,12,65,40,10,40,6.06621913435358,0.108432591704689,40,187,7357.66666666667,780,0.23974358974359,2.1684174319951,0.030126940567627,0.984936529716187,0,0.775,0,37.25,7357.66666666667,2.81138300663552,23.5445078426518,0.635366191682291,4.98527474651167,0.984936529716187,0.981013782869363,0.988141492760762,7.54733693056515,NA
"hbrc-00171","lake waikopiro top",36980,"hbrc","hawkes bay","Stratified","NH4N",66,"quarterly",10,NA,NA,"Long run of single value in a Season",1,9,12,65,40,10,40,10.7903079109427,0.0129155192292897,14,NA,NA,NA,NA,NA,NA,NA,0.675,0.35,1,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hbrc-00171","lake waikopiro top",36980,"hbrc","hawkes bay","Stratified","TN",66,"quarterly",10,-2,"Very likely degrading","ok",1,9,12,65,40,10,40,8.49807584006008,0.0367650516227824,40,41,499,180,0.227777777777778,1.79064592414338,0.0733501325048548,0.963324933747573,0,0.85,0,670,499,20.8184356765257,568.510126076937,3.42146749262278,52.2740525340974,0.963324933747573,0.963324933747573,0.963324933747573,3.1072292054516,NA
"hbrc-00171","lake waikopiro top",36980,"hbrc","hawkes bay","Stratified","Secchi",61,"quarterly",10,0,"Indeterminate","ok",1,9,10,61,39,10,39,7.64138804457954,0.0540347412691802,39,2,6824,741,0.00269905533063428,0.012105437531104,0.990341494188256,0.495170747094128,0,0.794871794871795,0,2.3,6824,0,2.3,-0.13883461982729,0.137957525683255,0.495170747094128,0.53376518244746,0.456621495448297,0,NA
"hbrc-00171","lake waikopiro top",36980,"hbrc","hawkes bay","Stratified","CHLA",71,"quarterly",10,-2,"Very likely degrading","ok",1,9,12,65,40,10,40,1.25035653968848,0.740953768906335,40,156,7364.66666666667,780,0.2,1.80615555304017,0.0708940453838925,0.964552977308054,0,0.95,0,8.6,7364.66666666667,0.772372768669185,4.83468275273773,0.065924661951664,1.56775231336192,0.964552977308054,0.963633534838287,0.965453271216918,8.98107870545564,NA
"hbrc-00171","lake waikopiro top",36980,"hbrc","hawkes bay","Stratified","ECOLI",62,"quarterly",10,0,"Indeterminate","ok",1,8,12,62,37,10,37,1.28566447633097,0.732539970858079,37,-12,2297.33333333333,666,-0.018018018018018,-0.229498936910279,0.818481146802857,0.409240573401428,0.864864864864865,0.189189189189189,2,5,2704.33333333333,0,5,0,0,0.393882435927775,0,1,0,NA
"","lake waipu (composite)",16939,"hrc","manawatu-whanganui","","TP",18,"unassessed, nM=18(108); nQ=14(36); nY=5(9)",10,NA,NA,NA,NA,0,4,18,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","lake waipu (composite)",16939,"hrc","manawatu-whanganui","","NH4N",18,"unassessed, nM=18(108); nQ=14(36); nY=5(9)",10,NA,NA,NA,NA,0,4,18,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","lake waipu (composite)",16939,"hrc","manawatu-whanganui","","TN",18,"unassessed, nM=18(108); nQ=14(36); nY=5(9)",10,NA,NA,NA,NA,0,4,18,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","lake waipu (composite)",16939,"hrc","manawatu-whanganui","","Secchi",0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","lake waipu (composite)",16939,"hrc","manawatu-whanganui","","CHLA",18,"unassessed, nM=18(108); nQ=14(36); nY=5(9)",10,NA,NA,NA,NA,0,4,18,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","lake waipu (composite)",16939,"hrc","manawatu-whanganui","","ECOLI",15,"unassessed, nM=15(108); nQ=12(36); nY=5(9)",10,NA,NA,NA,NA,0,4,15,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00262","lake wairarapa alsops bay",1708,"gwrc","wellington","Brackish","TP",56,"unassessed, nM=56(108); nQ=27(36); nY=8(9)",10,NA,NA,NA,NA,0,9,56,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00262","lake wairarapa alsops bay",1708,"gwrc","wellington","Brackish","NH4N",56,"unassessed, nM=56(108); nQ=27(36); nY=8(9)",10,NA,NA,NA,NA,0,9,56,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00262","lake wairarapa alsops bay",1708,"gwrc","wellington","Brackish","TN",56,"unassessed, nM=56(108); nQ=27(36); nY=8(9)",10,NA,NA,NA,NA,0,9,56,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00262","lake wairarapa alsops bay",1708,"gwrc","wellington","Brackish","Secchi",55,"unassessed, nM=55(108); nQ=27(36); nY=8(9)",10,NA,NA,NA,NA,0,9,55,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00262","lake wairarapa alsops bay",1708,"gwrc","wellington","Brackish","CHLA",56,"unassessed, nM=56(108); nQ=27(36); nY=8(9)",10,NA,NA,NA,NA,0,9,56,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00262","lake wairarapa alsops bay",1708,"gwrc","wellington","Brackish","ECOLI",0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00263","lake wairarapa middle",1708,"gwrc","wellington","Polymictic","TP",68,"unassessed, nM=68(108); nQ=24(36); nY=6(9)",10,NA,NA,NA,NA,0,11,68,24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00263","lake wairarapa middle",1708,"gwrc","wellington","Polymictic","NH4N",68,"unassessed, nM=68(108); nQ=24(36); nY=6(9)",10,NA,NA,NA,NA,0,11,68,24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00263","lake wairarapa middle",1708,"gwrc","wellington","Polymictic","TN",68,"unassessed, nM=68(108); nQ=24(36); nY=6(9)",10,NA,NA,NA,NA,0,11,68,24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00263","lake wairarapa middle",1708,"gwrc","wellington","Polymictic","Secchi",66,"unassessed, nM=66(108); nQ=24(36); nY=6(9)",10,NA,NA,NA,NA,0,11,66,24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00263","lake wairarapa middle",1708,"gwrc","wellington","Polymictic","CHLA",68,"unassessed, nM=68(108); nQ=24(36); nY=6(9)",10,NA,NA,NA,NA,0,11,68,24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00263","lake wairarapa middle",1708,"gwrc","wellington","Polymictic","ECOLI",0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00258","lake wairarapa site 2",1708,"gwrc","wellington","Polymictic","TP",91,"quarterly",10,0,"Indeterminate","ok",1,3,11,91,37,10,37,11.3731467204365,0.00987013698463213,37,3,399,153,0.0196078431372549,0.100125234864352,0.920244901471896,0.539877549264052,0,0.864864864864865,0,67,399,0.290303351437277,65.6936349185323,-2.74412787499061,3.51673355106668,0.539877549264052,0.519963755334066,0.559691795174017,0.433288584234741,NA
"gw-00258","lake wairarapa site 2",1708,"gwrc","wellington","Polymictic","NH4N",91,"quarterly",10,NA,NA,"< 5 Non-censored values",1,3,11,91,37,10,37,0.683063707945612,0.877180120415198,37,NA,NA,NA,NA,NA,NA,NA,0.891891891891892,0.243243243243243,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gw-00258","lake wairarapa site 2",1708,"gwrc","wellington","Polymictic","TN",91,"quarterly",10,0,"Indeterminate","ok",1,3,11,91,37,10,37,13.17150997151,0.0042800104841908,37,2,400,153,0.0130718954248366,0.05,0.960122388323255,0.519938805838372,0,0.783783783783784,0,470,400,1.27154046997389,464.278067885117,-24.9895844624179,20.0124459945732,0.519938805838372,0.519938805838372,0.519938805838372,0.27054052552636,NA
"gw-00258","lake wairarapa site 2",1708,"gwrc","wellington","Polymictic","Secchi",88,"quarterly",10,-1,"Likely degrading","ok",1,3,11,88,37,10,37,3.65915024922858,0.300699859725933,37,-35,5836.33333333333,666,-0.0525525525525526,-0.445050069345139,0.656283570960225,0.671858214519887,0,0.783783783783784,0,0.235,5836.33333333333,-0.00254628302115643,0.246458273595204,-0.0128106876114067,0.00734854367819191,0.681261567479207,0.717674547238931,0.643008403562752,-1.0835246898538,NA
"gw-00258","lake wairarapa site 2",1708,"gwrc","wellington","Polymictic","CHLA",91,"quarterly",10,0,"Indeterminate","ok",1,3,11,91,37,10,37,5.47817052782423,0.139950107031977,37,-8,2626,666,-0.012012012012012,-0.136599993643919,0.891346981525836,0.445673490762918,0.783783783783784,0.216216216216216,1,6,3004,0,6,0,0,0.434783964613741,2.12052597703405e-14,0.99999999999975,0,NA
"gw-00258","lake wairarapa site 2",1708,"gwrc","wellington","Polymictic","ECOLI",8,"unassessed, nM=8(108); nQ=7(36); nY=3(9)",10,NA,NA,NA,NA,3,0,8,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00037","lake wakatipu at outflow",53532,"orc","otago","Stratified","TP",93,"unassessed, nM=80(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,5,0,80,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00037","lake wakatipu at outflow",53532,"orc","otago","Stratified","NH4N",82,"unassessed, nM=81(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,6,0,81,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00037","lake wakatipu at outflow",53532,"orc","otago","Stratified","TN",81,"unassessed, nM=80(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,6,0,80,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00037","lake wakatipu at outflow",53532,"orc","otago","Stratified","Secchi",0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00037","lake wakatipu at outflow",53532,"orc","otago","Stratified","CHLA",80,"unassessed, nM=79(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,5,0,79,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00037","lake wakatipu at outflow",53532,"orc","otago","Stratified","ECOLI",81,"unassessed, nM=80(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,6,0,80,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102687","lake wakatipu open water 10m",53532,"orc","otago","Stratified","TP",31,"unassessed, nM=31(108); nQ=12(36); nY=4(9)",10,NA,NA,NA,NA,0,3,31,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102687","lake wakatipu open water 10m",53532,"orc","otago","Stratified","NH4N",31,"unassessed, nM=31(108); nQ=12(36); nY=4(9)",10,NA,NA,NA,NA,0,3,31,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102687","lake wakatipu open water 10m",53532,"orc","otago","Stratified","TN",31,"unassessed, nM=31(108); nQ=12(36); nY=4(9)",10,NA,NA,NA,NA,0,3,31,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102687","lake wakatipu open water 10m",53532,"orc","otago","Stratified","Secchi",31,"unassessed, nM=31(108); nQ=12(36); nY=4(9)",10,NA,NA,NA,NA,0,3,31,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102687","lake wakatipu open water 10m",53532,"orc","otago","Stratified","CHLA",31,"unassessed, nM=31(108); nQ=12(36); nY=4(9)",10,NA,NA,NA,NA,0,3,31,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawa-102687","lake wakatipu open water 10m",53532,"orc","otago","Stratified","ECOLI",15,"unassessed, nM=15(108); nQ=6(36); nY=2(9)",10,NA,NA,NA,NA,0,3,15,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00038","lake wanaka at outlet",54672,"orc","otago","Stratified","TP",93,"unassessed, nM=79(108); nQ=34(36); nY=9(9)",10,NA,NA,NA,NA,5,0,79,34,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00038","lake wanaka at outlet",54672,"orc","otago","Stratified","NH4N",84,"unassessed, nM=82(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,6,0,82,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00038","lake wanaka at outlet",54672,"orc","otago","Stratified","TN",83,"unassessed, nM=81(108); nQ=35(36); nY=9(9)",10,NA,NA,NA,NA,6,0,81,35,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"orc-00038","lake wanaka at outlet",54672,"orc","otago","Stratified","Secchi",0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
