"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder"
"Aparima River at Thornbury","aparima river at thornbury","es-00072",15057386,"southland","es","lowland","rural",-46.2859273277536,168.082923403251,"23-Jun-2020","Rural","Lowland","6","6"
"Oreti River at Wallacetown","oreti river at wallacetown","es-00112",15058642,"southland","es","lowland","rural",-46.3263007993515,168.266192874427,"23-Jun-2020","Rural","Lowland","6","7"
"Otautau Stream at Otautau","otautau stream at otautau","es-00113",15052483,"southland","es","lowland","rural",-46.14187450743,167.990825174332,"23-Jun-2020","Rural","Upland","5","1&5"
"Waiau River at Sunnyside","waiau river at sunnyside","es-00121",15038276,"southland","es","lowland","forest",-45.7986974283497,167.640024852344,"23-Jun-2020","Forest","Upland","7","7"
"Waimea Stream at Mandeville","waimea stream at mandeville","es-00130",15044764,"southland","es","lowland","rural",-45.9872387968892,168.801093080172,"23-Jun-2020","Rural","Upland","5","5"
"Waimeamea River at Young Road","waimeamea river at young road","es-00131",15057136,"southland","es","lowland","forest",-46.2589619839688,167.740062416313,"23-Jun-2020","Forest","Upland","4","1&4"
"Waituna Creek at Marshall Road","waituna creek at marshall road","es-00135",15061706,"southland","es","lowland","rural",-46.5202487334586,168.542712519181,"23-Jun-2020","Rural","Lowland","4","4&1"
"Aparima River at Dunrobin","aparima river at dunrobin","es-00004",15034889,"southland","es","upland","forest",-45.737409990996,168.1203806593,"23-Jun-2020","Forest","Upland","5","1&5"
"Irthing Stream at Ellis Road","irthing stream at ellis road","es-00013",15031719,"southland","es","upland","rural",-45.6796047663668,168.425875807601,"23-Jun-2020","Rural","Upland","6","6"
"Mataura River at Gore","mataura river at gore","es-00037",15049205,"southland","es","lowland","urban",-46.1002193469584,168.949448755793,"23-Jun-2020","Rural","Upland","7","7"
"Mataura River at Parawa","mataura river at parawa","es-00024",15025929,"southland","es","upland","rural",-45.5594017593903,168.561467430689,"23-Jun-2020","Rural","Upland","5","5&1"
"Orauea River at Orawia Pukemaori Road","orauea river at orawia pukemaori road","es-00061",15050335,"southland","es","lowland","rural",-46.0772372324477,167.791628968043,"23-Jun-2020","Rural","Upland","5","5"
"Oreti River at Three Kings","oreti river at three kings","es-00009",15021776,"southland","es","upland","rural",-45.4471272879787,168.136247769802,"23-Jun-2020","Forest","Upland","5","5"
"Otapiri Stream at Otapiri Gorge","otapiri stream at otapiri gorge","es-00046",15045776,"southland","es","lowland","rural",-46.0005077984258,168.45767333948,"23-Jun-2020","Rural","Upland","5","5"
"Bog Burn d/s Hundred Line Road","bog burn d/s hundred line road","es-00048",15048787,"southland","es","lowland","rural",-46.0623949587389,168.234734679969,"23-Jun-2020","Rural","Upland","4","4"
"Cascade Stream at Pourakino Valley Road","cascade stream at pourakino valley road","es-00006",15056487,"southland","es","lowland","forest",-46.249498924569,167.935858078261,"23-Jun-2020","Forest","Upland","4","4"
"Cromel Stream at Selbie Road","cromel stream at selbie road","es-00012",15027427,"southland","es","upland","forest",-45.5813773655988,168.37384442081,"23-Jun-2020","Forest","Upland","4","4"
"Dunsdale Stream at Dunsdale Reserve","dunsdale stream at dunsdale reserve","es-00016",15051163,"southland","es","lowland","forest",-46.1347057505432,168.601870071154,"23-Jun-2020","Forest","Upland","4","1&4"
"Hamilton Burn at Affleck Road","hamilton burn at affleck road","es-00164",15036486,"southland","es","upland","rural",-45.7848090419463,168.191258548416,"23-Jun-2020","Rural","Upland","5","5"
"Hedgehope Stream 20m u/s Makarewa Confl","hedgehope stream 20m u/s makarewa confl","es-00165",15056334,"southland","es","lowland","rural",-46.2667698347913,168.453503410746,"23-Jun-2020","Rural","Upland","5","6"
"Lill Burn at Lill Burn-Monowai Road","lill burn at lill burn-monowai road","es-00166",15047441,"southland","es","lowland","forest",-46.0024211861941,167.669296552426,"23-Jun-2020","Forest","Upland","5","5"
"Longridge Stream at Sandstone","longridge stream at sandstone","es-00065",15040065,"southland","es","upland","rural",-45.8863808434473,168.60145273655,"23-Jun-2020","Rural","Upland","4","4"
"Makarewa River at Lora Gorge Road","makarewa river at lora gorge road","es-00047",15048673,"southland","es","lowland","rural",-46.0666514266213,168.482654787264,"23-Jun-2020","Rural","Upland","4","5"
"Makarewa River at Wallacetown","makarewa river at wallacetown","es-00015",15058243,"southland","es","lowland","rural",-46.3297954257162,168.299116272918,"23-Jun-2020","Rural","Lowland","6","1&7"
"Mararoa River at Weir Road","mararoa river at weir road","es-00002",15029370,"southland","es","upland","rural",-45.6061614579925,167.702255644554,"23-Jun-2020","Rural","Upland","6","6"
"Mataura River 200m d/s Mataura Bridge","mataura river 200m d/s mataura bridge","es-00022",15053378,"southland","es","lowland","rural",-46.1985696291369,168.863521606528,"23-Jun-2020","Rural","Upland","7","7"
"Mataura River at Mataura Island Bridge","mataura river at mataura island bridge","es-00021",15059279,"southland","es","lowland","rural",-46.3890685346813,168.777560827914,"23-Jun-2020","Rural","Lowland","7","7"
"Mimihau Stream Tributary at Venlaw Forest","mimihau stream tributary at venlaw forest","es-00029",15056983,"southland","es","upland","forest",-46.3096253091344,169.082228480021,"23-Jun-2020","Forest","Upland","2","3"
"Mimihau Stream at Wyndham","mimihau stream at wyndham","es-00044",15057605,"southland","es","lowland","rural",-46.3211744547906,168.860121400877,"23-Jun-2020","Rural","Upland","5","6"
"Mokoreta River at Wyndham River Road","mokoreta river at wyndham river road","es-00028",15058499,"southland","es","lowland","rural",-46.3585169685426,168.843464801531,"23-Jun-2020","Rural","Upland","5","5&1"
"Mokotua Stream at Awarua","mokotua stream at awarua","es-00054",15062054,"southland","es","lowland","rural",-46.5421399463717,168.433873252685,"23-Jun-2020","Forest","Lowland","3","2&3&1"
"Oreti River at Lumsden Bridge","oreti river at lumsden bridge","es-00011",15033324,"southland","es","upland","rural",-45.7162088027125,168.427766948936,"23-Jun-2020","Rural","Upland","6","7"
"Otamita Stream at Mandeville","otamita stream at mandeville","es-00030",15045155,"southland","es","lowland","rural",-45.9980415193623,168.824180709994,"23-Jun-2020","Rural","Upland","5","5&2"
"Otautau Stream at Otautau-Tuatapere Road","otautau stream at otautau-tuatapere road","es-00008",15051985,"southland","es","lowland","rural",-46.1266337620799,167.977089360567,"23-Jun-2020","Rural","Upland","5","5"
"Otautau Stream at Waikouro","otautau stream at waikouro","es-00053",15050929,"southland","es","lowland","rural",-46.0991876074267,167.962184806747,"23-Jun-2020","Rural","Upland","4","4"
"Otepuni Creek at Nith Street","otepuni creek at nith street","es-00019",15060150,"southland","es","lowland","urban",-46.414114105061,168.350410301998,"23-Jun-2020","Urban","Lowland","3","2"
"Oteramika Stream at Seaward Downs","oteramika stream at seaward downs","es-00036",15058925,"southland","es","lowland","rural",-46.3828106047144,168.761227184044,"23-Jun-2020","Rural","Upland","4","4"
"Sandstone Stream at Kingston Crossing Rd","sandstone stream at kingston crossing rd","es-00068",15042780,"southland","es","lowland","rural",-45.9392403133049,168.729456510051,"23-Jun-2020","Rural","Upland","3","3"
"Tokanui River at Fortrose Otara Road","tokanui river at fortrose otara road","es-00064",15062815,"southland","es","lowland","rural",-46.6214459867044,168.879668108632,"23-Jun-2020","Rural","Lowland","4","4"
"Upukerora River at Te Anau Milford Road","upukerora river at te anau milford road","es-00043",15020897,"southland","es","upland","forest",-45.4101606598051,167.74121317168,"23-Jun-2020","Forest","Upland","5","1&4"
"Waiau River at Tuatapere","waiau river at tuatapere","es-00001",15052505,"southland","es","lowland","rural",-46.1307733359097,167.685996922745,"23-Jun-2020","Forest","Lowland","7","7"
"Waihopai River u/s Queens Drive","waihopai river u/s queens drive","es-00018",15059564,"southland","es","lowland","rural",-46.3847497460943,168.366722870716,"23-Jun-2020","Rural","Lowland","5","2"
"Waikaia River at Waikaia","waikaia river at waikaia","es-00042",15032882,"southland","es","upland","rural",-45.7226284184622,168.841892089722,"23-Jun-2020","Forest","Upland","6","6"
"Waikaia River at Waipounamu Bridge Road","waikaia river at waipounamu bridge road","es-00025",15038774,"southland","es","lowland","rural",-45.8519215328535,168.792988864516,"23-Jun-2020","Rural","Upland","6","6"
"Waikaia River u/s Piano Flat","waikaia river u/s piano flat","es-00026",15024871,"southland","es","upland","rural",-45.5496419462252,169.02887492495,"23-Jun-2020","Forest","Upland","5","5"
"Waikaka Stream at Gore","waikaka stream at gore","es-00027",15049464,"southland","es","lowland","rural",-46.1074572965357,168.954301132957,"23-Jun-2020","Rural","Upland","6","6"
"Waikawa River at Progress Valley","waikawa river at progress valley","es-00034",15062197,"southland","es","lowland","rural",-46.5742168489349,169.146731113072,"23-Jun-2020","Rural","Lowland","5","5&2"
"Waikiwi Stream at North Road","waikiwi stream at north road","es-00017",15058921,"southland","es","lowland","rural",-46.3629448040163,168.34671453597,"23-Jun-2020","Rural","Lowland","5","4&5&1"
"Waikopikopiko Stream at Haldane CurioBay","waikopikopiko stream at haldane curiobay","es-00033",15062800,"southland","es","lowland","forest",-46.629711242192,169.023215881862,"23-Jun-2020","Forest","Lowland","4","4"
"Waimatuku Stream at Lorneville Riverton Hwy","waimatuku stream at lorneville riverton hwy","es-00035",15057733,"southland","es","lowland","rural",-46.2995424429551,168.172389275987,"23-Jun-2020","Rural","Lowland","5","5"
"Wairaki River at Blackmount Road","wairaki river at blackmount road","es-00167",15044418,"southland","es","lowland","rural",-45.9348877203632,167.699734330932,"23-Jun-2020","Rural","Upland","5","5&7"
"Whitestone River d/s Manapouri-Hillside","whitestone river d/s manapouri-hillside","es-00062",15026001,"southland","es","upland","rural",-45.530665015226,167.754617897032,"23-Jun-2020","Rural","Upland","5","5"
"Winton Stream at Lochiel","winton stream at lochiel","es-00014",15054215,"southland","es","lowland","rural",-46.1994833846124,168.303033200888,"23-Jun-2020","Rural","Upland","4","4"
"Aparima River at Otautau","aparima river at otautau","es-00040",15051903,"southland","es","lowland","rural",-46.1327011904303,168.000036034437,"23-Jun-2020","Rural","Upland","6","6&1"
"Eglington River at McKay Creek Confluence","eglington river at mckay creek confluence","lawa-100168",15009956,"southland","es","upland","forest",-45.0653652249383,167.988279108182,"23-Jun-2020","Forest","Upland","5","5"
"Hamilton Burn at Goodall Road","hamilton burn at goodall road","lawa-100169",15033481,"southland","es","upland","rural",-45.7088177046552,168.153428817322,"23-Jun-2020","Rural","Upland","5","1"
"Hedgehope Stream at Block Road","hedgehope stream at block road","lawa-100170",15054283,"southland","es","lowland","rural",-46.2119634599362,168.54804591368,"23-Jun-2020","Rural","Upland","5","5"
"Hillpoint Stream at Waikana Road","hillpoint stream at waikana road","lawa-100171",15043939,"southland","es","upland","rural",-45.9436272870707,168.164546088562,"23-Jun-2020","Rural","Upland","3","3&1"
"Home Creek at Manapouri","home creek at manapouri","lawa-100172",15028148,"southland","es","upland","rural",-45.564242968548,167.632711996944,"23-Jun-2020","Rural","Upland","4","4"
"Lill Burn at Hindley Road","lill burn at hindley road","lawa-100173",15047255,"southland","es","lowland","forest",-45.993468858518,167.540672716654,"23-Jun-2020","Forest","Upland","5","5"
"Makarewa River at King Road","makarewa river at king road","lawa-100174",15050267,"southland","es","lowland","rural",-46.1043476928819,168.490362704306,"23-Jun-2020","Rural","Upland","4","5"
"Makarewa River at Winton - Hedgehope Hwy","makarewa river at winton - hedgehope hwy","lawa-100175",15054308,"southland","es","lowland","rural",-46.2145928335753,168.498521815345,"23-Jun-2020","Rural","Upland","6","6"
"Makarewa River u/s Hedgehope Confluence","makarewa river u/s hedgehope confluence","lawa-100176",15056020,"southland","es","lowland","rural",-46.2635985511734,168.452753835421,"23-Jun-2020","Rural","Upland","6","7"
"Mararoa River at Kiwiburn","mararoa river at kiwiburn","lawa-100177",15017572,"southland","es","upland","rural",-45.3489059670365,168.126061469392,"23-Jun-2020","Forest","Upland","5","5"
"Mataura River at Garston","mataura river at garston","es-00038",15021648,"southland","es","upland","rural",-45.4628138280563,168.683824136677,"23-Jun-2020","Forest","Upland","5","5"
"Mataura River at Keowns Road Bridge","mataura river at keowns road bridge","lawa-100178",15036568,"southland","es","upland","rural",-45.8021511676256,168.652525194834,"23-Jun-2020","Rural","Upland","6","6"
"Mataura River at Pyramid Bridge","mataura river at pyramid bridge","lawa-100179",15041362,"southland","es","lowland","rural",-45.9116949796107,168.813921776658,"23-Jun-2020","Rural","Upland","7","7"
"McKay Creek at Milford Road","mckay creek at milford road","lawa-100181",15009933,"southland","es","upland","forest",-45.0646826409582,167.993432530832,"23-Jun-2020","Forest","Upland","3","3&2"
"Mokoreta River at Egremont Road","mokoreta river at egremont road","lawa-100184",15058365,"southland","es","lowland","rural",-46.3627528533851,169.151713966961,"23-Jun-2020","Rural","Upland","2","2"
"North Etal Stream u/s Dunrobin Valley Rd","north etal stream u/s dunrobin valley rd","lawa-100185",15035470,"southland","es","upland","rural",-45.748722048527,168.030314615309,"23-Jun-2020","Rural","Upland","3","1"
"Oreti River at Benmore","oreti river at benmore","lawa-100186",15043359,"southland","es","lowland","rural",-45.9519463769244,168.325608749176,"23-Jun-2020","Rural","Upland","6","7&1"
"Oreti River at McKellars Flat","oreti river at mckellars flat","lawa-100187",15016481,"southland","es","upland","rural",-45.3279825647954,168.208334145017,"23-Jun-2020","Rural","Upland","1","2"
"Otapiri Stream at Anderson Road","otapiri stream at anderson road","lawa-100190",15051875,"southland","es","lowland","rural",-46.1465755474191,168.487025039856,"23-Jun-2020","Rural","Upland","5","5"
"Pig Creek at Borland Lodge","pig creek at borland lodge","lawa-100191",15037518,"southland","es","upland","forest",-45.7752235593415,167.533244518702,"23-Jun-2020","Forest","Upland","4","4&1"
"Pourakino River at Ermedale Road","pourakino river at ermedale road","es-00007",15056201,"southland","es","lowland","forest",-46.2405659840732,167.958736314117,"23-Jun-2020","Forest","Upland","4","4"
"Pourakino River at Jubilee Hill Road","pourakino river at jubilee hill road","lawa-100192",15054650,"southland","es","lowland","forest",-46.1956255878588,167.919887695107,"23-Jun-2020","Forest","Upland","4","4"
"Rowallan Burn East at Rowallan Road","rowallan burn east at rowallan road","lawa-100193",15053145,"southland","es","lowland","forest",-46.1388521795938,167.519570683699,"23-Jun-2020","Forest","Upland","4","4"
"Silver Stream at Lora Gorge Road","silver stream at lora gorge road","lawa-100194",15048404,"southland","es","lowland","rural",-46.0651225249199,168.477917630687,"23-Jun-2020","Rural","Upland","2","2"
"Taringatura Creek at Taromaunga","taringatura creek at taromaunga","lawa-100195",15039604,"southland","es","upland","rural",-45.8501522848173,168.149215275531,"23-Jun-2020","Rural","Upland","3","3"
"Thicket Burn at Lake Hauroko Road","thicket burn at lake hauroko road","lawa-100196",15047979,"southland","es","lowland","forest",-46.0068666364181,167.454064612886,"23-Jun-2020","Forest","Upland","3","3"
"Trenders Creek at Hall Road","trenders creek at hall road","lawa-100198",15048790,"southland","es","lowland","rural",-46.071295613488,168.52144801634,"23-Jun-2020","Rural","Upland","4","4&3"
"Waianiwa Creek 1 at Lornville Riverton Highway","waianiwa creek 1 at lornville riverton highway","lawa-100199",15057975,"southland","es","lowland","rural",-46.3163052518484,168.242075575188,"23-Jun-2020","Rural","Lowland","4","4"
"Waiau River 100m u/s Clifden Bridge","waiau river 100m u/s clifden bridge","lawa-100200",15048468,"southland","es","lowland","forest",-46.0299493906132,167.719784575101,"23-Jun-2020","Forest","Upland","7","7&1"
"Waimatuku Stream at Rance Rd","waimatuku stream at rance rd","lawa-100201",15058867,"southland","es","lowland","rural",-46.3468020962483,168.152076949032,"23-Jun-2020","Rural","Lowland","5","2"
"Winton Stream at Benmore - Otapiri Road","winton stream at benmore - otapiri road","lawa-100202",15044613,"southland","es","lowland","rural",-45.9742787697396,168.366186948626,"23-Jun-2020","Rural","Upland","3","4"
"Moffat Creek at Moffat Road","moffat creek at moffat road","es-00106",15062000,"southland","es","lowland","rural",-46.5401704522622,168.57029804379,"23-Jun-2020","Rural","Lowland","3","3"
"Dipton Stream at South Hillend-Dipton Rd","dipton stream at south hillend-dipton rd","es-00163",15046191,"southland","es","lowland","rural",-45.9827622824049,168.312332032032,"23-Jun-2020","Rural","Upland","2","2"
"Hikuwai River at Willowflat","hikuwai river at willowflat","gdc-00004",5007406,"gisborne","gdc","lowland","rural",-38.29225747,178.26918382,"23-Jun-2020","Rural","Upland","5","6&1"
"Mangatu River at Omapere Station","mangatu river at omapere station","gdc-00010",5008473,"gisborne","gdc","lowland","rural",-38.37861727,177.79314223,"23-Jun-2020","Rural","Upland","5","5&4"
"Te Arai River at Pykes Weir","te arai river at pykes weir","gdc-00017",5013661,"gisborne","gdc","lowland","rural",-38.7594811,177.81765186,"23-Jun-2020","Rural","Upland","4","4"
"Waihuka River at No3 Br","waihuka river at no3 br","lawa-100715",5010037,"gisborne","gdc","unstated",NA,-38.4631994,177.73397943,"23-Jun-2020","Rural","Upland","4","4"
"Waikohu River at Mahaki Station","waikohu river at mahaki station","gdc-00021",5009510,"gisborne","gdc","lowland","rural",-38.42684599,177.7223845,"23-Jun-2020","Rural","Upland","5","5"
"Waikohu River at No3 Br","waikohu river at no3 br","lawa-100378",5011693,"gisborne","gdc","unstated",NA,-38.45482923,177.77989206,"23-Jun-2020","Rural","Upland","5","6"
"Waimata River at Goodwins Rd Bridge","waimata river at goodwins rd bridge","gdc-00022",5013068,"gisborne","gdc","lowland","rural",-38.63968344,178.06823401,"23-Jun-2020","Rural","Lowland","5","5"
"Waimata River at Monowai Bridge","waimata river at monowai bridge","gdc-00023",5011334,"gisborne","gdc","lowland","rural",-38.51418655,178.04028432,"23-Jun-2020","Rural","Upland","5","5"
"Waingaromia River at Terrace Station","waingaromia river at terrace station","gdc-00024",5008416,"gisborne","gdc","lowland","rural",-38.359148,177.93349507,"23-Jun-2020","Forest","Upland","5","5"
"Waipaoa River at Kanakanaia","waipaoa river at kanakanaia","gdc-00027",5010311,"gisborne","gdc","lowland","rural",-38.46156491,177.8766788,"23-Jun-2020","Rural","Upland","1","7"
"Waipaoa River at Matawhero Bridge","waipaoa river at matawhero bridge","gdc-00028",5007146,"gisborne","gdc","lowland","rural",-38.65370647,177.91769479,"23-Jun-2020","Forest","Upland","5","6"
"Wharekopae River at Rangimoe","wharekopae river at rangimoe","gdc-00030",5011693,"gisborne","gdc","lowland","rural",-38.54675218,177.65955182,"23-Jun-2020","Rural","Upland","5","6"
"Mangaheia River at Paroa Road Bridge","mangaheia river at paroa road bridge","gdc-00008",5008439,"gisborne","gdc","lowland","rural",-38.34737089,178.24910813,"23-Jun-2020","Rural","Upland","5","1&5"
"Taruheru River at Tuckers Rd Bridge","taruheru river at tuckers rd bridge","gdc-00016",5012981,"gisborne","gdc","lowland","rural",-38.63415353,177.96817629,"23-Jun-2020","Rural","Lowland","4","2&4"
"Awatere River at SH35 Bridge","awatere river at sh35 bridge","gdc-00002",5000717,"gisborne","gdc","lowland","rural",-37.67457224,178.34813828,"23-Jun-2020","Forest","Upland","5","5&1"
"Ihungia River at Ihungia Rd Br","ihungia river at ihungia rd br","gdc-00005",5004508,"gisborne","gdc","unstated","forest",-38.04691689,178.1766513,"23-Jun-2020","Rural","Upland","5","5"
"Karakatuwhero River at SH35 Br","karakatuwhero river at sh35 br","gdc-00006",5000331,"gisborne","gdc","lowland","rural",-37.62563187,178.33460144,"23-Jun-2020","Forest","Lowland","4","4"
"Motu River at Kotare Station Bridge","motu river at kotare station bridge","lawa-100330",4020959,"gisborne","gdc","upland","rural",-38.36155298,177.49807902,"23-Jun-2020","Rural","Upland","5","5"
"Hikuwai River at No 4 Bridge","hikuwai river at no 4 bridge","gdc-00003",5006266,"gisborne","gdc","lowland","rural",-38.20389326,178.25582994,"23-Jun-2020","Rural","Upland","5","1&6"
"Mangaoporo River at Tutumatai Bridge","mangaoporo river at tutumatai bridge","gdc-00009",5002342,"gisborne","gdc","lowland","rural",-37.83774273,178.29385929,"23-Jun-2020","Rural","Upland","4","4"
"Mangatutu Str at Sh35-Waipahuru Bridge","mangatutu str at sh35-waipahuru bridge","lawa-100336",5000205,"gisborne","gdc","lowland","rural",-37.59944782,178.26023485,"23-Jun-2020","Forest","Upland","3","3"
"Mata River at Aorangi (Makarika Road)","mata river at aorangi (makarika road)","gdc-00011",5003470,"gisborne","gdc","lowland","rural",-37.94877976,178.21088895,"23-Jun-2020","Rural","Upland","1","1"
"Mata River at Pouturu Br","mata river at pouturu br","lawa-100348",5004528,"gisborne","gdc","upland","forest",-38.04748307,178.12338148,"23-Jun-2020","Rural","Upland","2","2&1"
"Matawai Stream at Tawai","matawai stream at tawai","lawa-100332",4021512,"gisborne","gdc","upland","rural",-38.38021422,177.55207132,"23-Jun-2020","Rural","Upland","2","2"
"Oweka River at SH35 Bridge","oweka river at sh35 bridge","gdc-00013",5000164,"gisborne","gdc","lowland","rural",-37.5927497,178.15253622,"23-Jun-2020","Forest","Upland","1","4"
"Poroporo River at Rangitukia Rd Bridge","poroporo river at rangitukia rd bridge","gdc-00015",5001815,"gisborne","gdc","lowland","rural",-37.78527353,178.42755259,"23-Jun-2020","Rural","Upland","4","1&4&6"
"Waiomoko River at SH35 Bridge","waiomoko river at sh35 bridge","lawa-100335",5012237,"gisborne","gdc","lowland","rural",-38.55581647,178.21529022,"23-Jun-2020","Rural","Lowland","2","2"
"Whakaahu Str at Brunton Rd","whakaahu str at brunton rd","gdc-00031",5012901,"gisborne","gdc","lowland","rural",-38.63111823,177.85760067,"23-Jun-2020","Rural","Upland","4","5"
"Wharekahika River U/S of Wharf Bridge","wharekahika river u/s of wharf bridge","gdc-00029",5000078,"gisborne","gdc","lowland","rural",-37.57137121,178.28161313,"23-Jun-2020","Forest","Upland","1","1&5"
"Motu River at Matawai Conservation Area","motu river at matawai conservation area","lawa-100329",4022425,"gisborne","gdc","upland","forest",-38.42453214,177.46114325,"23-Jun-2020","Forest","Upland","3","4"
"Pakarae River at Pakarae Station Bridge","pakarae river at pakarae station bridge","gdc-00014",5011612,"gisborne","gdc","lowland","rural",-38.51508062,178.25492637,"23-Jun-2020","Rural","Upland","5","5"
"Motu River above Falls","motu river above falls","lawa-100331",4018080,"gisborne","gdc","upland","rural",-38.24861874,177.59480185,"23-Jun-2020","Rural","Upland","5","5&1"
"Waihirere Str at Domain","waihirere str at domain","lawa-100333",5012154,"gisborne","gdc","lowland","forest",-38.57138316,177.94697884,"23-Jun-2020","Rural","Upland","2","2"
"Te Arai River at DW Bush Intake Above Weir","te arai river at dw bush intake above weir","lawa-100707",5013970,"gisborne","gdc","unstated",NA,-38.82579843,177.7891019,"23-Jun-2020","Forest","Upland","3","3"
"Kopuapunamu Str Trib at Te Araroa","kopuapunamu str trib at te araroa","lawa-100688",5000828,"gisborne","gdc","unstated",NA,-37.69100687,178.30353714,"23-Jun-2020","Rural","Upland","2","4"
"Waipaoa Trib at Lavenham-Humphrey Rd","waipaoa trib at lavenham-humphrey rd","lawa-100722",5011577,"gisborne","gdc","unstated",NA,-38.52789081,177.88860255,"23-Jun-2020","Rural","Upland","3","3&1"
"Parihihonou Str at SH2 Overbridge","parihihonou str at sh2 overbridge","lawa-100705",5009837,"gisborne","gdc","unstated",NA,-38.44658397,177.62214861,"23-Jun-2020","Rural","Upland","3","3"
"Mangatu Trib","mangatu trib","lawa-100700",5004027,"gisborne","gdc","unstated",NA,-38.27244848,177.7860706,"23-Jun-2020","Rural","Upland","2","1"
"Huitatariki Str","huitatariki str","lawa-100685",5004027,"gisborne","gdc","unstated",NA,-37.83634834,178.02153182,"23-Jun-2020","Rural","Upland","2","3"
"Kouetumara Str at Ihungia Rd","kouetumara str at ihungia rd","lawa-100691",5004452,"gisborne","gdc","unstated",NA,-38.04013953,178.17618423,"23-Jun-2020","Forest","Upland","2","2&1&5"
"Makokomuka Str at Waiapu Rd","makokomuka str at waiapu rd","lawa-100695",5005798,"gisborne","gdc","unstated",NA,-38.15966586,178.27848434,"23-Jun-2020","Rural","Upland","2","2"
"Anaura Str at Anaura Bay Rd","anaura str at anaura bay rd","lawa-100683",5006533,"gisborne","gdc","unstated",NA,-38.22113999,178.32108844,"23-Jun-2020","Rural","Upland","2","1"
"Waipaoa at Armstrong Rd","waipaoa at armstrong rd","lawa-100721",5007133,"gisborne","gdc","unstated",NA,-38.28339848,177.8508259,"23-Jun-2020","Forest","Upland","5","3"
"Whakauranga Br at West Ho Rd","whakauranga br at west ho rd","lawa-100728",5008749,"gisborne","gdc","unstated",NA,-38.36800718,178.13085103,"23-Jun-2020","Forest","Upland","4","4"
"Waikohu Rv at Oliver Rd","waikohu rv at oliver rd","lawa-100718",5009245,"gisborne","gdc","unstated",NA,-38.41968294,177.58535657,"23-Jun-2020","Rural","Upland","4","2"
"Kaitawa Str at Wharf Rd","kaitawa str at wharf rd","lawa-100686",5009273,"gisborne","gdc","unstated",NA,-38.3888206,178.31294624,"23-Jun-2020","Rural","Lowland","4","4"
"Kurunui Str at Holdsworth Br SH2","kurunui str at holdsworth br sh2","lawa-100692",5010213,"gisborne","gdc","unstated",NA,-38.46034475,177.7986844,"23-Jun-2020","Rural","Upland","3","3"
"Waihuka at No2 Br","waihuka at no2 br","lawa-100714",5010234,"gisborne","gdc","unstated",NA,-38.46480482,177.7792806,"23-Jun-2020","Rural","Upland","4","4&2"
"Mangaoai Str at Mangaoai Rd","mangaoai str at mangaoai rd","lawa-100697",5010227,"gisborne","gdc","unstated",NA,-38.45722274,177.91263098,"23-Jun-2020","Rural","Upland","4","4"
"Te Arai Trib at Waingake Rd","te arai trib at waingake rd","lawa-100709",5013728,"gisborne","gdc","unstated",NA,-38.77488137,177.79947965,"23-Jun-2020","Rural","Upland","3","3"
"Pakarae trib Stevens Road","pakarae trib stevens road","lawa-100706",5010957,"gisborne","gdc","unstated",NA,-38.48159723,178.19633769,"23-Jun-2020","Rural","Upland","3","2"
"Wharekopae above falls","wharekopae above falls","lawa-100729",5011460,"gisborne","gdc","unstated",NA,-38.50632205,177.60698243,"23-Jun-2020","Rural","Upland","4","4"
"Waikakariki Trib at Quarry","waikakariki trib at quarry","lawa-100716",5012934,"gisborne","gdc","unstated",NA,-38.63732578,177.82648248,"23-Jun-2020","Forest","Upland","2","1"
"Maraetaha Str at No2 Br","maraetaha str at no2 br","lawa-100701",5013919,"gisborne","gdc","unstated",NA,-38.80150493,177.90406511,"23-Jun-2020","Rural","Upland","4","4"
"Haupapa Str at Tahora Settlement Rd","haupapa str at tahora settlement rd","lawa-100684",8000213,"gisborne","gdc","unstated",NA,-38.53851157,177.4251434,"23-Jun-2020","Rural","Upland","3","3"
"Mangaotara Str at Tiniroto Rd","mangaotara str at tiniroto rd","lawa-100699",8005201,"gisborne","gdc","unstated",NA,-38.80467052,177.538154,"23-Jun-2020","Rural","Upland","4","4"
"Upper Motu Trib at Mangatu","upper motu trib at mangatu","lawa-100711",4016697,"gisborne","gdc","unstated",NA,-38.20033265,177.62175054,"23-Jun-2020","Forest","Upland","1","5"
"Marumoko Str at Marumoko Rd","marumoko str at marumoko rd","lawa-100702",4017136,"gisborne","gdc","unstated",NA,-38.21729822,177.58948273,"23-Jun-2020","Rural","Upland","2","2&1&3"
"Pakarae Trib at Whangara Rd","pakarae trib at whangara rd","lawa-100703",5010778,"gisborne","gdc","unstated",NA,-38.4731938,178.24656182,"23-Jun-2020","Rural","Upland","2","2"
"Koranga Trib at Rakauroa Rd","koranga trib at rakauroa rd","lawa-100690",4023547,"gisborne","gdc","unstated",NA,-38.47586173,177.45110184,"23-Jun-2020","Forest","Upland","2","3"
"Lottin Point Road Stream","lottin point road stream","lawa-100693",5000007,"gisborne","gdc","unstated",NA,-37.56018449,178.15576114,"23-Jun-2020","Rural","Upland","2","2"
"Karakatuwhero Trib at Karakatuwhero Rd","karakatuwhero trib at karakatuwhero rd","lawa-100687",5000480,"gisborne","gdc","unstated",NA,-37.64789575,178.31714079,"23-Jun-2020","Rural","Upland","3","1"
