"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Catchment","Landcover","Altitude","AltitudeCl"
"Moffat Creek at Moffat Road","moffat creek at moffat road","es-00106",15062000,"southland","es","lowland","Rural",-46.5401704522622,168.57029804379,"03-Jul-2020","waituna creek","Rural",9,"Lowland"
"Mohaka River at Raupunga","749","nrwqn-00017",8014919,"hawkes bay","hbrc","lowland","Forest",-39.0729794036262,177.129264555505,"03-Jul-2020","mohaka river","Forest",183,"Upland"
"Mohaka River D/S Ripia River","5274","hbrc-00071",8017939,"hawkes bay","hbrc","upland","Forest",-39.2072916203254,176.516996009466,"03-Jul-2020","mohaka river","Forest",405,"Upland"
"Mohaka River D/S Taharua","753","hbrc-00070",8014053,"hawkes bay","hbrc","upland","Forest",-39.0822605808052,176.307462859409,"03-Jul-2020","mohaka river","Forest",686.333333333333,"Upland"
"Mohaka River D/S Waipunga River","5273","hbrc-00072",8015108,"hawkes bay","hbrc","upland","Forest",-39.1000450920574,176.702160190694,"03-Jul-2020","mohaka river","Forest",516,"Upland"
"Mohaka River U/S Taharua","754","hbrc-00062",8013661,"hawkes bay","hbrc","upland","Forest",-39.0792486294686,176.286569044759,"03-Jul-2020","mohaka river","Forest",657,"Upland"
"Mokomokonui Stream U/S Waipunga","757","hbrc-00026",8013017,"hawkes bay","hbrc","upland","Forest",-39.0480180881699,176.589039609105,"03-Jul-2020","mohaka river","Forest",582,"Upland"
"Mokoreta River at Wyndham River Road","mokoreta river at wyndham river road","es-00028",15058499,"southland","es","lowland","Rural",-46.3585169685426,168.843464801531,"03-Jul-2020","mataura river","Rural",44,"Lowland"
"Mokotua Stream at Awarua","mokotua stream at awarua","es-00054",15062054,"southland","es","lowland","Rural",-46.5421399463717,168.433873252685,"03-Jul-2020","mokotua stream","Forest",9,"Lowland"
"Molloy Ck @ Rail Line","molloy ck @ rail line","wcrc-00002",12030133,"west coast","wcrc","lowland","Rural",-42.5560052,171.46070875,"03-Jul-2020","grey river","Rural",93.3333333333333,"Lowland"
"Motu River above Falls","motu river above falls","lawa-100331",4018080,"gisborne","gdc","upland","Rural",-38.24861874,177.59480185,"03-Jul-2020","motu river","Rural",594.333333333333,"Upland"
"Motu River at Kotare Station Bridge","motu river at kotare station bridge","lawa-100330",4020959,"gisborne","gdc","upland","Rural",-38.36155298,177.49807902,"03-Jul-2020","motu river","Rural",539,"Upland"
"Motu River at Matawai Conservation Area","motu river at matawai conservation area","lawa-100329",4022425,"gisborne","gdc","upland","Forest",-38.42453214,177.46114325,"03-Jul-2020","motu river","Forest",601,"Upland"
"Mowhanau Stream at Footbridge","mowhanau stream at footbridge","hrc-00089",7028803,"horizons","hrc","lowland","Rural",-39.88667,174.90126,"03-Jul-2020","mowhanau","Rural",20,"Lowland"
"MRK000420","mangaoraka stream at corbett rd. (recorder site).","trc-00003",6002693,"taranaki","trc","lowland","Rural",-39.0561874531992,174.185074587009,"03-Jul-2020","mangaoraka stream","Rural",57,"Lowland"
"Murphys Creek at Nelson Street","murphys creek at nelson street","mdc-00014",11018812,"marlborough","mdc","lowland","Urban",-41.50874417,173.94167897,"03-Jul-2020","unstated","Urban",6,"Lowland"
"Murray Ck @ Ford Rd S","murray ck @ ford rd s","wcrc-00015",12035723,"west coast","wcrc","lowland","Rural",-42.85921478,171.02968164,"03-Jul-2020","hokitika river","Rural",39.5,"Lowland"
"Nelson Ck @ Swimming Hole Reserve","nelson ck @ swimming hole reserve","wcrc-00003",12026980,"west coast","wcrc","lowland","Forest",-42.40441564,171.52035452,"03-Jul-2020","grey river","Forest",124.5,"Lowland"
"Ngahape Stream at Arlington Road","787","lawa-102702",8031831,"hawkes bay","hbrc","lowland","Rural",-40.0475221411224,176.493396721472,"03-Jul-2020","tukituki river","Rural",139,"Lowland"
"Ngaruroro River at Fernhill","799","hbrc-00038",8024783,"hawkes bay","hbrc","lowland","Rural",-39.586733980624,176.760319600821,"03-Jul-2020","ngaruroro","Rural",32.5,"Lowland"
"Ngaruroro River at Whanawhana","815","hbrc-00021",8024159,"hawkes bay","hbrc","upland","Forest",-39.5583644415179,176.398366595202,"03-Jul-2020","ngaruroro","Forest",200,"Upland"
"Ngaruroro River D/S Hawkes Bay Dairies","1924","hbrc-00061",8024853,"hawkes bay","hbrc","lowland","Rural",-39.5998513021959,176.577115285971,"03-Jul-2020","ngaruroro","Forest",102,"Lowland"
"Ngatahaka Stream at u/s Makakahi Confl","ngatahaka stream u/s makakahi confluence","lawa-100247",7047175,"horizons","hrc","upland","Rural",-40.646851,175.694515,"03-Jul-2020","manawatu","Rural",243,"Upland"
"NK608503","waioeka at mouth of gorge","ebop-00044",4011953,"bay of plenty","boprc","lowland","Forest",-38.094286346682,177.288046746424,"03-Jul-2020","waioeka","Forest",99,"Lowland"
"NN1","Motueka at Woodstock (NRWQN) (NN1)","nrwqn-00057",10010364,"tasman","niwa","lowland","Forest",-41.2498168945313,172.824752807617,"2019-07-11",NA,"Forest",128.5,"Lowland"
"NN2","Motueka at Gorge (NRWQN) (NN2)","nrwqn-00056",10022270,"tasman","niwa","upland","Forest",-41.6335029602051,172.913681030273,"2019-07-11",NA,"Forest",479.5,"Upland"
"NN3","Wairau at Dip Flat (NRWQN) (NN3)","nrwqn-00058",11029717,"tasman","niwa","upland","Forest",-41.896427154541,172.922927856445,"2019-07-11",NA,"Forest",1053,"Upland"
"NN4","Wairau at Tuamarina (NRWQN) (NN4)","nrwqn-00020",11016509,"marlborough","niwa","lowland","Forest",-41.4387626647949,173.952651977539,"2019-07-11",NA,"Forest",0,"Lowland"
"NN5","Buller at Longford (NRWQN) (NN5)","nrwqn-00037",12010223,"tasman","niwa","upland","Forest",-41.7651100158691,172.386734008789,"2019-07-11",NA,"Forest",186,"Upland"
"North Peak Stream at Waimea Valley Road","north peak stream at waimea valley road","es-00067",15043151,"southland","es","lowland","Rural",-45.9449512233652,168.622477754027,"03-Jul-2020","mataura river","Rural",138.5,"Lowland"
"Nuhaka River at Nuhaka Valley Road","832","lawa-102699",8012981,"hawkes bay","hbrc","lowland","Rural",-39.0090110725833,177.765556270636,"03-Jul-2020","nuhaka","Rural",63,"Lowland"
"Ohara Stream at Big Hill Road","837","lawa-101796",8024799,"hawkes bay","hbrc","upland","Rural",-39.6005171199359,176.431048947954,"03-Jul-2020","ngaruroro","Rural",268,"Upland"
"Ohau at Gladstone Reserve","ohau at gladstone reserve","hrc-00030",7047475,"horizons","hrc","lowland","Forest",-40.66335,175.3374,"03-Jul-2020","ohau","Forest",95,"Lowland"
"Ohau at Haines Property","ohau at haines property","hrc-00031",7047460,"horizons","hrc","lowland","Rural",-40.6642899999999,175.19784,"03-Jul-2020","ohau","Rural",18,"Lowland"
"Ohiwia Stream at Broughtons Br.","841","lawa-101797",8024662,"hawkes bay","hbrc","lowland","Rural",-39.5800699783238,176.739906349665,"03-Jul-2020","ngaruroro","Rural",82.5,"Lowland"
"Ohura at Tokorima","ohura at tokorima","hrc-00032",7005708,"horizons","hrc","lowland","Rural",-38.9175,175.03238,"03-Jul-2020","whanganui","Rural",143,"Lowland"
"OK300616","otara at browns bridge","ebop-00014",4011726,"bay of plenty","boprc","lowland","Forest",-38.0811717506377,177.366198500991,"03-Jul-2020","otara","Forest",43,"Lowland"
"Okutua Ck @ New Rd Br-Okarito Forest","okutua ck @ new rd br-okarito forest","wcrc-00024",12041401,"west coast","wcrc","lowland","Forest",-43.20416114,170.26646791,"03-Jul-2020","okarito","Forest",97.8,"Lowland"
"Omaka River at Hawkesbury Road Bridge","omaka river at hawkesbury road bridge","mdc-00015",11019349,"marlborough","mdc","lowland","Rural",-41.52290352,173.81681618,"03-Jul-2020","unstated","Rural",118,"Lowland"
"Onamalutu River at Northbank Road","ohinemahuta river at northbank road","mdc-00016",11017795,"marlborough","mdc","lowland","Forest",-41.47790727,173.78116979,"03-Jul-2020","unstated","Forest",78,"Lowland"
"Ongarue at Taringamotu","ongarue at taringamotu","hrc-00033",7004725,"horizons","hrc","upland","Rural",-38.8622299999999,175.23823,"03-Jul-2020","whanganui","Rural",204,"Upland"
"Opawa River at Hammerichs Road","opaoa river at hammerichs road","mdc-00019",11018115,"marlborough","mdc","lowland","Rural",-41.48709991,173.90917839,"03-Jul-2020","unstated","Rural",12.4,"Lowland"
"Opawa River at Swamp Road","opaoa river at swamp road","mdc-00018",11019047,"marlborough","mdc","lowland","Rural",-41.51726924,174.01732797,"03-Jul-2020","unstated","Rural",0,"Lowland"
"Opouri River at Tunakino Valley Road","opouri river at tunakino valley road","mdc-00017",11009581,"marlborough","mdc","lowland","Rural",-41.21217636,173.62272553,"03-Jul-2020","unstated","Forest",63,"Lowland"
"Opouriki Stream at Tweedie Road","opouriki stream at tweedie road","es-00052",15057319,"southland","es","lowland","Rural",-46.2816469701361,167.976238717471,"03-Jul-2020","aparima river","Rural",33.6666666666667,"Lowland"
"Orangipuku Rv @ Mouth","orangipuku rv @ mouth","wcrc-00037",12031867,"west coast","wcrc","lowland","Rural",-42.65262754,171.43501385,"03-Jul-2020","grey river","Rural",84.6666666666667,"Lowland"
"Orauea River at Orawia Pukemaori Road","orauea river at orawia pukemaori road","es-00061",15050335,"southland","es","lowland","Rural",-46.0772372324477,167.791628968043,"03-Jul-2020","waiau river","Rural",57,"Lowland"
"Oreti River at Lumsden Bridge","oreti river at lumsden bridge","es-00011",15033324,"southland","es","upland","Rural",-45.7162088027125,168.427766948936,"03-Jul-2020","oreti river","Rural",213,"Upland"
"Oreti River at Three Kings","oreti river at three kings","es-00009",15021776,"southland","es","upland","Rural",-45.4471272879787,168.136247769802,"03-Jul-2020","oreti river","Forest",486,"Upland"
"Oreti River at Wallacetown","oreti river at wallacetown","es-00112",15058642,"southland","es","lowland","Rural",-46.3263007993515,168.266192874427,"03-Jul-2020","oreti river","Rural",7,"Lowland"
"Oroua at Almadale Slackline","oroua at almadale slackline","hrc-00035",7035276,"horizons","hrc","lowland","Rural",-40.1734099999999,175.6599,"03-Jul-2020","manawatu","Rural",153.666666666667,"Upland"
"Oroua at Apiti","oroua at apiti gorge bridge","hrc-00036",7030815,"horizons","hrc","upland","Forest",-39.93807,175.9258,"03-Jul-2020","manawatu","Forest",518.333333333333,"Upland"
"Oroua at Awahuri Bridge","oroua at awahuri bridge","hrc-00034",7037684,"horizons","hrc","lowland","Rural",-40.27565,175.52158,"03-Jul-2020","manawatu","Rural",38,"Lowland"
"Oroua at d/s AFFCO Feilding","oroua at d/s affco feilding","lawa-101948",7036806,"horizons","hrc","lowland","Rural",-40.23742684,175.5789424,"03-Jul-2020","manawatu","Rural",75.5,"Lowland"
"Oroua at d/s Feilding STP","oroua at d/s feilding stp","lawa-101949",7037436,"horizons","hrc","lowland","Rural",-40.2634951799999,175.5411179,"03-Jul-2020","manawatu","Rural",48,"Lowland"
"Oroua at Mangawhata","oroua at mangawhata","lawa-100248",7039967,"horizons","hrc","lowland","Rural",-40.392866,175.435158,"03-Jul-2020","manawatu","Rural",14,"Lowland"
"Oroua at U/S AFFCO Feilding","oroua at u/s affco feilding","hrc-00078",7036600,"horizons","hrc","lowland","Rural",-40.23195,175.58226,"03-Jul-2020","manawatu","Rural",80,"Lowland"
"Oroua at U/S Feilding STP","oroua at u/s feilding stp","hrc-00079",7037436,"horizons","hrc","lowland","Rural",-40.26253,175.54461,"03-Jul-2020","manawatu","Rural",48,"Lowland"
"Oroua Trib at U/S Kimbolton STP","oroua trib at u/s kimbolton stp","hrc-00088",7033208,"horizons","hrc","upland","Rural",-40.0621399999999,175.79276,"03-Jul-2020","manawatu","Rural",298,"Upland"
"Oroua tributary at d/s Kimbolton STP","oroua tributary at d/s kimbolton stp","lawa-101950",7033239,"horizons","hrc","upland","Rural",-40.06392512,175.7928277,"03-Jul-2020","manawatu","Rural",267.5,"Upland"
"Orowaiti Rv @ Excelsior Rd","orowaiti rv @ excelsior rd","wcrc-00018",12010481,"west coast","wcrc","lowland","Rural",-41.77099829,171.62539531,"03-Jul-2020","orowaiti river","Rural",18,"Lowland"
"Orowaiti Rv @ Keoghans Rd","orowaiti rv @ keoghans rd","wcrc-00019",12010643,"west coast","wcrc","lowland","Forest",-41.76873193,171.66152429,"03-Jul-2020","orowaiti river","Forest",54,"Lowland"
"Orphanage at Saxton Rd East","orphanage at saxton rd east","ncc-00002",10012654,"nelson","ncc","lowland","Rural",-41.32696384,173.21751917,"03-Jul-2020","unstated","Rural",10.5,"Lowland"
"Oruakeretaki at d/s PPCS Oringi STP","oruakeretaki at d/s ppcs oringi stp","lawa-101951",7037554,"horizons","hrc","upland","Rural",-40.26133508,176.0397533,"03-Jul-2020","manawatu","Rural",157,"Upland"
"Oruakeretaki at S.H.2 Napier","oruakeretaki at s.h.2 napier","hrc-00037",7037487,"horizons","hrc","upland","Rural",-40.2534199999999,176.03234,"03-Jul-2020","manawatu","Rural",166,"Upland"
"Otaki River at Mouth","otaki river at mouth","gw-00006",9000731,"wellington","gwrc","lowland","Forest",-40.75873884,175.1085342,"03-Jul-2020","otaki river","Forest",4,"Lowland"
"Otaki River at Pukehinau","otaki river at pukehinau","gw-00005",9002382,"wellington","gwrc","lowland","Forest",-40.8220466,175.19957526,"03-Jul-2020","otaki river","Forest",64,"Lowland"
"Otamita Stream at Mandeville","otamita stream at mandeville","es-00030",15045155,"southland","es","lowland","Rural",-45.9980415193623,168.824180709994,"03-Jul-2020","mataura river","Rural",93.5,"Lowland"
"Otapiri Stream at Otapiri Gorge","otapiri stream at otapiri gorge","es-00046",15045776,"southland","es","lowland","Rural",-46.0005077984258,168.45767333948,"03-Jul-2020","oreti river","Rural",137,"Lowland"
"Otautau Stream at Otautau-Tuatapere Road","otautau stream at otautau-tuatapere road","es-00008",15051985,"southland","es","lowland","Rural",-46.1266337620799,167.977089360567,"03-Jul-2020","aparima river","Rural",68,"Lowland"
"Otautau Stream at Waikouro","otautau stream at waikouro","es-00053",15050929,"southland","es","lowland","Rural",-46.0991876074267,167.962184806747,"03-Jul-2020","aparima river","Rural",56,"Lowland"
"Otepuni Creek at Nith Street","otepuni creek at nith street","es-00019",15060150,"southland","es","lowland","Urban",-46.414114105061,168.350410301998,"03-Jul-2020","waihopai stream","Urban",9,"Lowland"
"Oteramika Stream at Seaward Downs","oteramika stream at seaward downs","es-00036",15058925,"southland","es","lowland","Rural",-46.3828106047144,168.761227184044,"03-Jul-2020","mataura river","Rural",29,"Lowland"
"OTUKAI01","otukaikino river at groynes inlet","ccc-00039",43757,"canterbury","ecan","lowland","Urban",-43.4540719302806,172.602855421428,"03-Jul-2020","6640500","Rural",15,"Lowland"
"OTUKAI02","wilsons stream","ccc-00040",42824,"canterbury","ecan","lowland","Rural",-43.4368820331632,172.644517314171,"03-Jul-2020","6640510","Urban",6,"Lowland"
"OTUKAI03","otukaikino creek at omaka scout camp","ccc-00042",43756,"canterbury","ecan","lowland","Rural",-43.4614535476,172.575437939442,"03-Jul-2020","6640500","Rural",23,"Lowland"
"OUT01","linwood canal/city outfall drain","ccc-00041",46651,"canterbury","ecan","lowland","Urban",-43.5520000579572,172.70215530663,"03-Jul-2020","6660000","Urban",0,"Lowland"
"Owahanga at Branscombe Bridge","owahanga at branscombe bridge","hrc-00038",7047138,"horizons","hrc","lowland","Rural",-40.6307899999999,176.30245,"03-Jul-2020","owahanga","Rural",122,"Lowland"
"Oweka River at SH35 Bridge","oweka river at sh35 bridge","gdc-00013",5000164,"gisborne","gdc","lowland","Rural",-37.5927497,178.15253622,"03-Jul-2020","wharekahika river","Forest",54,"Lowland"
"Page Stm @ Chasm Ck Walkway","page stm @ chasm ck walkway","wcrc-00029",12006181,"west coast","wcrc","lowland","Rural",-41.54556872,171.97948291,"03-Jul-2020","mokihinui river","Rural",23,"Lowland"
"Pakarae River at Pakarae Station Bridge","pakarae river at pakarae station bridge","gdc-00014",5011612,"gisborne","gdc","lowland","Rural",-38.51508062,178.25492637,"03-Jul-2020","pakarae river","Rural",142,"Lowland"
"Pakuratahi River 50m Below Farm Creek","pakuratahi river 50m below farm creek","gw-00023",9008887,"wellington","gwrc","lowland","Forest",-41.0652202,175.19714172,"03-Jul-2020","hutt river","Forest",297.5,"Upland"
"Papanui Stream at Middle Road","915","hbrc-00085",8029023,"hawkes bay","hbrc","lowland","Rural",-39.8567144209582,176.715224992162,"03-Jul-2020","tukituki river","Rural",84,"Lowland"
"Parkvale Stream at Renalls Weir","parkvale stream at renalls weir","gw-00046",9009215,"wellington","gwrc","lowland","Rural",-41.07801993,175.54166084,"03-Jul-2020","ruamahanga river","Rural",58,"Lowland"
"Parkvale tributary at Lowes Reserve","parkvale tributary at lowes reserve","gw-00045",9007329,"wellington","gwrc","lowland","Rural",-40.99686768,175.59297497,"03-Jul-2020","ruamahanga river","Rural",106,"Lowland"
"PAT000200","patea river at barclay road bridge","trc-00004",6007694,"taranaki","trc","upland","Forest",-39.3239468868425,174.190532112583,"03-Jul-2020","patea river","Forest",598,"Upland"
"PAT000360","patea river at skinner road bridge","trc-00005",6008066,"taranaki","trc","upland","Rural",-39.339535909765,174.345112058216,"03-Jul-2020","patea river","Rural",237,"Upland"
"Patea at Skinner Rd","34308","trc-00005",6008066,"taranaki","trc","Upland","Rural",-39.339535909765,174.345112058216,"03-Jul-2020","patea river","Rural",237,"Upland"
"Patiki Stream at Kawiu Road","patiki stream at kawiu road","hrc-00039",7045975,"horizons","hrc","lowland","Rural",-40.60803,175.27923,"03-Jul-2020","lake horowhenua","Rural",20.4650001526,"Lowland"
"Pauatahanui Stream at Elmwood Bridge","pauatahanui stream at elmwood bridge","gw-00014",9010034,"wellington","gwrc","lowland","Rural",-41.11427573,174.91877486,"03-Jul-2020","pauatahanui stream","Rural",36.5,"Lowland"
"Pelorus River at Fishermans Flat","te hoiere/pelorus river at fishermans flat","mdc-00020",11012030,"marlborough","mdc","lowland","Rural",-41.30073927,173.71156417,"03-Jul-2020","unstated","Forest",498,"Upland"
"Pelorus River at Kahikatea Flat","te hoiere/pelorus river at kahikatea flat","mdc-00021",11011819,"marlborough","mdc","lowland","Forest",-41.30153522,173.56840131,"03-Jul-2020","unstated","Forest",377,"Upland"
"Piakatutu at d/s Sanson STP","piakatutu at d/s sanson stp","lawa-101952",7036362,"horizons","hrc","lowland","Rural",-40.2158399899999,175.4112216,"03-Jul-2020","rangitikei","Rural",58.5,"Lowland"
"Piakatutu at u/s Sanson STP","piakatutu at u/s sanson stp","hrc-00073",7036362,"horizons","hrc","lowland","Rural",-40.2149499999999,175.41119,"03-Jul-2020","rangitikei","Rural",58.5,"Lowland"
"PNH000200","punehu stream at wiremu rd.","trc-00006",6008582,"taranaki","trc","upland","Forest",-39.4119183245758,174.014342055553,"03-Jul-2020","punehu stream","Forest",441.5,"Upland"
"PNH000900","punehu stream at s.h. 45","trc-00007",6010817,"taranaki","trc","lowland","Rural",-39.4960109396189,173.906510937029,"03-Jul-2020","punehu stream","Rural",69.5,"Lowland"
"Poerua Rv @ Station Rd end","poerua rv @ rail br","wcrc-00038",12031872,"west coast","wcrc","upland","Forest",-42.6494887,171.53400374,"03-Jul-2020","grey river","Forest",193,"Upland"
"Pohangina at Mais Reach","pohangina at mais reach","hrc-00040",7036595,"horizons","hrc","lowland","Rural",-40.22457,175.783,"03-Jul-2020","manawatu","Rural",96,"Lowland"
"Pohangina at Piripiri","pohangina at piripiri","hrc-00041",7033068,"horizons","hrc","upland","Forest",-40.05216,175.94009,"03-Jul-2020","manawatu","Forest",372.5,"Upland"
"Pomahaka at Burkes Ford","pomahaka river at burkes ford","orc-00130",14066561,"otago","orc","lowland","Rural",-46.05896356,169.40166119,"03-Jul-2020","unstated","Rural",39,"Lowland"
"Pomahaka at Glenken","pomahaka river at glenken","orc-00131",14062213,"otago","orc","upland","Rural",-45.86593043,169.14033686,"03-Jul-2020","unstated","Rural",186,"Upland"
"Pongaroa at d/s Pongaroa STP","pongaroa at d/s pongaroa stp","lawa-101953",7044816,"horizons","hrc","lowland","Rural",-40.5489888399999,176.19768,"03-Jul-2020","akitio","Rural",138,"Lowland"
"Pongaroa at u/s Pongaroa STP","pongaroa at u/s pongaroa stp","hrc-00067",7044934,"horizons","hrc","lowland","Rural",-40.5497,176.20633,"03-Jul-2020","akitio","Rural",124,"Lowland"
"Poorman at Barnicoat Walkway","poorman at barnicoat walkway","ncc-00005",10011985,"nelson","ncc","upland","Forest",-41.32811127,173.26330279,"03-Jul-2020","unstated","Urban",138,"Lowland"
"Poorman at Seaview Rd","poorman at seaview rd","ncc-00004",10011985,"nelson","ncc","lowland","Urban",-41.30323727,173.22694876,"03-Jul-2020","unstated","Urban",138,"Lowland"
"Poporangi Stream at Ohara Stn.","991","lawa-101798",8024566,"hawkes bay","hbrc","upland","Rural",-39.581232711129,176.442901303924,"03-Jul-2020","ngaruroro","Rural",345,"Upland"
"Porangahau River at SH52 Opposite Quarry","998","hbrc-00006",8034437,"hawkes bay","hbrc","lowland","Rural",-40.2966808318916,176.580728024137,"03-Jul-2020","porangahau river","Rural",192.333333333333,"Upland"
"Porangahau Stream at Oruawhara Road","1003","hbrc-00042",8031553,"hawkes bay","hbrc","upland","Rural",-40.0240694774502,176.371057907225,"03-Jul-2020","tukituki river","Rural",213,"Upland"
"Porangahau Strm US Maharakeke Strm","5322","lawa-102694",8031441,"hawkes bay","hbrc","upland","Rural",-40.0084683385788,176.454194597865,"03-Jul-2020","tukituki river","Rural",160,"Upland"
"Porewa at d/s Hunterville STP site A","porewa at d/s hunterville stp","lawa-101954",7030743,"horizons","hrc","upland","Rural",-39.9469715399999,175.5699621,"03-Jul-2020","rangitikei","Rural",260,"Upland"
"Porewa at Onepuhi Road","porewa at onepuhi","hrc-00042",7033068,"horizons","hrc","lowland","Rural",-40.0770899999999,175.45319,"03-Jul-2020","rangitikei","Forest",372.5,"Upland"
"Porewa at u/s Hunterville STP site A","porewa at u/s hunterville stp","hrc-00068",7030646,"horizons","hrc","upland","Rural",-39.9465999999999,175.56907,"03-Jul-2020","rangitikei","Rural",272,"Upland"
"Porirua Stream at Milk Depot","porirua stream at wall park","gw-00016",9010816,"wellington","gwrc","lowland","Urban",-41.14936353,174.83958812,"03-Jul-2020","porirua stream","Urban",23,"Lowland"
"Poroporo River at Rangitukia Rd Bridge","poroporo river at rangitukia rd bridge","gdc-00015",5001815,"gisborne","gdc","lowland","Rural",-37.78527353,178.42755259,"03-Jul-2020","poroporo river","Rural",55,"Lowland"
"Poukawa Stream at Stock Road","1044","hbrc-00010",8026454,"hawkes bay","hbrc","lowland","Rural",-39.6976791045894,176.793889558877,"03-Jul-2020","karamu","Rural",16,"Lowland"
"Poukawa Stream at Te Mahanga Road","1045","lawa-102691",8027151,"hawkes bay","hbrc","lowland","Rural",-39.7446405650141,176.751921661997,"03-Jul-2020","karamu","Rural",28,"Lowland"
"Pourakino River at Traill Road","pourakino river at traill road","es-00051",15057663,"southland","es","lowland","Forest",-46.2920802685694,167.957895106544,"03-Jul-2020","aparima river","Forest",20,"Lowland"
"Puhokio Stream at Te Apiti Rd","1051","hbrc-00041",8028639,"hawkes bay","hbrc","lowland","Rural",-39.8258516149217,176.981118772238,"03-Jul-2020","southern coast","Rural",17,"Lowland"
"QJ471191","motu at waitangirua","nrwqn-00012",4016696,"bay of plenty","boprc","upland","Rural",-38.1997332391686,177.621010717796,"03-Jul-2020","mÂçtÂ´","Rural",512,"Upland"
"QM756918","motu at houpoto","ebop-00045",4005116,"bay of plenty","boprc","lowland","Forest",-37.8636965795139,177.632294880597,"03-Jul-2020","mÂçtÂ´","Forest",107,"Lowland"
"Queen Street Drain at L Horowhenua","queen street drain at l horowhenua","lawa-101955",7046037,"horizons","hrc","lowland","Urban",-40.6124025999999,175.2644272,"03-Jul-2020","lake horowhenua","Urban",19.9300003052,"Lowland"
"Rai River at Rai Falls","rai river at rai falls","mdc-00022",11011325,"marlborough","mdc","lowland","Rural",-41.28556058,173.57463968,"03-Jul-2020","rai","Forest",106.333333333333,"Lowland"
"Rangitawa Stream at ds Halcombe oxpond","rangitawa stream at ds halcombe oxpond","lawa-101956",7034534,"horizons","hrc","lowland","Rural",-40.1331789399999,175.484581,"03-Jul-2020","rangitikei","Rural",115,"Lowland"
"Rangitawa Stream at us Halcombe oxpond","rangitawa stream at us halcombe oxpond","hrc-00070",7034546,"horizons","hrc","lowland","Rural",-40.13316,175.48576,"03-Jul-2020","rangitikei","Rural",107,"Lowland"
"Rangitikei at d/s Riverlands","rangitikei at d/s riverlands","lawa-101957",7035693,"horizons","hrc","lowland","Rural",-40.19549245,175.3493926,"03-Jul-2020","rangitikei","Rural",41.3333333333333,"Lowland"
"Rangitikei at Kakariki","rangitikei at kakariki","nrwqn-00018",7034275,"horizons","hrc","lowland","Rural",-40.12504,175.44437,"03-Jul-2020","rangitikei","Rural",74.5,"Lowland"
"Rangitikei at Mangaweka","rangitikei at mangaweka","hrc-00045",7027408,"horizons","hrc","upland","Rural",-39.8094199999999,175.80811,"03-Jul-2020","rangitikei","Rural",380,"Upland"
"Rangitikei at McKelvies","rangitikei at mckelvies","hrc-00043",7037579,"horizons","hrc","lowland","Rural",-40.29556,175.27557,"03-Jul-2020","rangitikei","Rural",17,"Lowland"
"Rangitikei at Onepuhi","rangitikei at onepuhi","hrc-00044",7033375,"horizons","hrc","lowland","Rural",-40.0795699999999,175.46384,"03-Jul-2020","rangitikei","Rural",93.75,"Lowland"
"Rangitikei at Pukeokahu","rangitikei at pukeokahu","hrc-00046",7023107,"horizons","hrc","upland","Forest",-39.62765,176.04425,"03-Jul-2020","rangitikei","Rural",557.5,"Upland"
"Rangitikei at u/s Bulls STP","rangitikei at u/s bulls stp","hrc-00069",7035612,"horizons","hrc","lowland","Rural",-40.18952,175.37738,"03-Jul-2020","rangitikei","Rural",47,"Lowland"
"Rangitikei at us Riverlands STP","rangitikei at us riverlands stp","lawa-101958",7035710,"horizons","hrc","lowland","Rural",-40.18950695,175.3773763,"03-Jul-2020","rangitikei","Rural",41,"Lowland"
"Raparapawai at Jackson Rd","raparapawai at jackson rd","hrc-00047",7038868,"horizons","hrc","lowland","Rural",-40.32287,175.99543,"03-Jul-2020","manawatu","Rural",141.5,"Lowland"
"Ratahi Lagoon at Sh35 Culvert","ratahi lagoon at sh35 culvert","gdc-00039",5004634,"gisborne","gdc","lowland","Rural",-38.05290109,178.30501341,"03-Jul-2020","waiapu","Rural",241,"Upland"
"Raupare Stream at Ormond Road","1082","hbrc-00124",8024854,"hawkes bay","hbrc","lowland","Rural",-39.5992731868887,176.841167509747,"03-Jul-2020","karamu","Rural",10,"Lowland"
"Ripia River U/S Mohaka","1096","hbrc-00048",8017772,"hawkes bay","hbrc","upland","Forest",-39.2003691458644,176.516656434419,"03-Jul-2020","mohaka river","Forest",420,"Upland"
"RN123610","haparapara at sh35","ebop-00002",4003934,"bay of plenty","boprc","lowland","Forest",-37.7998397579293,177.6698989117,"03-Jul-2020","haparapara","Forest",49,"Lowland"
"RO1","Tarawera at Lake outlet (NRWQN) (RO1)","ebop-00051",4014379,"bay of plenty","niwa","Upland","Forest",-38.1819496154785,176.502365112305,"2019-07-11",NA,"Forest",531.5,"Upland"
"RO2","Tarawera at Awakaponga (NRWQN) (RO2)","ebop-00050",4006225,"bay of plenty","niwa","lowland","Forest",-37.9389953613281,176.767044067383,"2019-07-11",NA,"Rural",42.9373130798,"Lowland"
"RO3","Rangitaiki at Murupara (NRWQN) (RO3)","ebop-00048",4022486,"bay of plenty","niwa","upland","Forest",-38.4580116271973,176.697326660156,"2019-07-11",NA,"Forest",195,"Upland"
